"panel_key","contrast","pathway","rank","running_ES","is_hit","gene_symbol","NES","padj","pval","pathway_pretty","timepoint","panel_label"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12061,-0.142164698018971,FALSE,"UBE2D4",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12062,-0.142237015056865,FALSE,"MED11",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12063,-0.142309332094759,FALSE,"RNASEH1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12064,-0.142381649132653,FALSE,"ENSSSCG00000045808",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12065,-0.142453966170548,FALSE,"PSKH1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12066,-0.142526283208442,FALSE,"MRPS26",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12067,-0.142598600246336,FALSE,"RXRA",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12068,-0.14267091728423,FALSE,"ENSSSCG00000031170",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12069,-0.142743234322124,FALSE,"ENSSSCG00000052863",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12070,-0.142815551360018,FALSE,"POLR3K",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12071,-0.142887868397912,FALSE,"PER1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12072,-0.142960185435806,FALSE,"ENSSSCG00000028159",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12073,-0.143032502473701,FALSE,"GPIHBP1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12074,-0.143104819511595,FALSE,"CHL1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12075,-0.143177136549489,FALSE,"LTB4R2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12076,-0.143249453587383,FALSE,"CHRNB1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12077,-0.143321770625277,FALSE,"NQO1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12078,-0.143394087663171,FALSE,"ENSSSCG00000028777",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12079,-0.143466404701065,FALSE,"UCKL1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12080,-0.143538721738959,FALSE,"SIRT1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12081,-0.143611038776854,FALSE,"ADAM33",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12082,-0.143683355814748,FALSE,"WIPI2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12083,-0.143755672852642,FALSE,"BRD9",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12084,-0.143827989890536,FALSE,"EMILIN2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12085,-0.14390030692843,FALSE,"ENSSSCG00000041219",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12086,-0.143972623966324,FALSE,"ATG7",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12087,-0.144044941004218,FALSE,"ALKBH6",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12088,-0.144117258042112,FALSE,"CDKN2C",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12089,-0.144189575080007,FALSE,"KLHL17",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12090,-0.144261892117901,FALSE,"ENSSSCG00000044492",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12091,-0.137169344688425,TRUE,"SLIT2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12092,-0.137241661726319,FALSE,"GULP1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12093,-0.137313978764213,FALSE,"IFT140",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12094,-0.137386295802108,FALSE,"SLC22A3",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12095,-0.137458612840002,FALSE,"MANSC1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12096,-0.137530929877896,FALSE,"ZFAND6",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12097,-0.13760324691579,FALSE,"ENSSSCG00000052558",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12098,-0.137675563953684,FALSE,"DNAJB4",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12099,-0.137747880991578,FALSE,"PPP1R36",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12100,-0.137820198029472,FALSE,"TUBA4A",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12101,-0.137892515067366,FALSE,"PHKG1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12102,-0.137964832105261,FALSE,"KCNK5",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12103,-0.138037149143155,FALSE,"SPOPL",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12104,-0.138109466181049,FALSE,"DPH7",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12105,-0.138181783218943,FALSE,"FGF14",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12106,-0.138254100256837,FALSE,"CAPN1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12107,-0.138326417294731,FALSE,"ABCB6",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12108,-0.138398734332625,FALSE,"SC5D",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12109,-0.138471051370519,FALSE,"LRIG1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12110,-0.138543368408414,FALSE,"AIP",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12111,-0.138615685446308,FALSE,"CLK4",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12112,-0.138688002484202,FALSE,"DLEC1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12113,-0.138760319522096,FALSE,"PPP1R12B",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12114,-0.131615415753641,TRUE,"PTX3",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12115,-0.131687732791535,FALSE,"ENSSSCG00000055885",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12116,-0.131760049829429,FALSE,"SHOX2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12117,-0.131832366867323,FALSE,"TNK2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12118,-0.131904683905218,FALSE,"APBB3",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12119,-0.131977000943112,FALSE,"ENSSSCG00000063426",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12120,-0.132049317981006,FALSE,"SYNGR2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12121,-0.1321216350189,FALSE,"CCDC137",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12122,-0.132193952056794,FALSE,"RGS13",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12123,-0.132266269094688,FALSE,"VPS18",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12124,-0.132338586132582,FALSE,"MPZ",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12125,-0.132410903170476,FALSE,"ELP5",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12126,-0.132483220208371,FALSE,"ENSSSCG00000043766",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12127,-0.132555537246265,FALSE,"ZBTB16",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12128,-0.132627854284159,FALSE,"CORO1B",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12129,-0.132700171322053,FALSE,"EIF3F",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12130,-0.132772488359947,FALSE,"SIRT3",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12131,-0.132844805397841,FALSE,"CCNG2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12132,-0.132917122435735,FALSE,"PEX5",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12133,-0.13298943947363,FALSE,"ARID5A",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12134,-0.133061756511524,FALSE,"C9",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12135,-0.133134073549418,FALSE,"GRIA2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12136,-0.133206390587312,FALSE,"SLC4A3",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12137,-0.133278707625206,FALSE,"LEMD2",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12138,-0.1333510246631,FALSE,"SAC3D1",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12139,-0.133423341700994,FALSE,"ENSSSCG00000057701",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12140,-0.133495658738888,FALSE,"LTBR",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
"EMT / ECM remodeling__t28","ACLT_untreated_t28_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",12141,-0.133567975776783,FALSE,"CCDC71",1.5134305219531,0.00348396601724827,0.00111486912551945,"EMT / ECM remodeling","t28","EMT / ECM remodeling — t28
NES = 1.513   |   FDR = 3.48e-03"
