"item_id","required_class","category","role","basename_exact","required","status","search_mode","n_exact_candidates","source_selected","all_exact_candidates","destination","copied","size_bytes","md5","used_by","required_reason","preferred_rel"
"079","OPTIONAL","06_optional_Figure5A_signature_score_details","chronic_step2_current78_TMM_aligned_versions_and_method_records.csv","chronic_step2_current78_TMM_aligned_versions_and_method_records.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/06_Figure5A_signature_score_details/chronic_step2_current78_TMM_aligned_versions_and_method_records.csv",TRUE,801,"133b4fa07c4233e0bf46b189f5e8ad02","Detailed Figure5A audit/reconstruction","Optional detailed matrices/audit records; source data, statistics, metadata and final figures are already required.","rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_versions_and_method_records.csv"
"091","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_gene_id_to_symbol_map_used_for_GSEA.csv","chronic_step4_gene_id_to_symbol_map_used_for_GSEA.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_gene_id_to_symbol_map_used_for_GSEA.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_gene_id_to_symbol_map_used_for_GSEA.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_gene_id_to_symbol_map_used_for_GSEA.csv",TRUE,7197182,"b1fc11502773efdd701f4d3a37408b40","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_gene_id_to_symbol_map_used_for_GSEA.csv"
"092","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset_sorted_by_PValue.csv","chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset_sorted_by_PValue.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset_sorted_by_PValue.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset_sorted_by_PValue.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset_sorted_by_PValue.csv",TRUE,1763889,"b45f01942bf50a971f99a86771d2423b","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset_sorted_by_PValue.csv"
"093","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_strict_DEGs_FDR0.05_abslogFC1.csv","chronic_step4_strict_DEGs_FDR0.05_abslogFC1.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_strict_DEGs_FDR0.05_abslogFC1.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_strict_DEGs_FDR0.05_abslogFC1.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_strict_DEGs_FDR0.05_abslogFC1.csv",TRUE,67345,"86ab5b7255830a4d3f274cb4fff5103b","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_strict_DEGs_FDR0.05_abslogFC1.csv"
"094","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_MDS_Control52W_vs_ACLTalone52W_colored_points_coordinates.csv","chronic_step4_MDS_Control52W_vs_ACLTalone52W_colored_points_coordinates.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_MDS_Control52W_vs_ACLTalone52W_colored_points_coordinates.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_MDS_Control52W_vs_ACLTalone52W_colored_points_coordinates.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_MDS_Control52W_vs_ACLTalone52W_colored_points_coordinates.csv",TRUE,1966,"151735269df518a1e2d86f16d18316a8","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_MDS_Control52W_vs_ACLTalone52W_colored_points_coordinates.csv"
"095","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_sus_scrofa_hallmark_membership.csv","chronic_step4_sus_scrofa_hallmark_membership.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_sus_scrofa_hallmark_membership.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_sus_scrofa_hallmark_membership.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_sus_scrofa_hallmark_membership.csv",TRUE,269246,"78a54155c4d16a43b36f005e1f7064f4","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_sus_scrofa_hallmark_membership.csv"
"096","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_hallmark_gene_set_coverage.csv","chronic_step4_hallmark_gene_set_coverage.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_hallmark_gene_set_coverage.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_hallmark_gene_set_coverage.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_hallmark_gene_set_coverage.csv",TRUE,1943,"27d258e350a75fc2553096cfa03d5b94","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_hallmark_gene_set_coverage.csv"
"097","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_versions_and_method_records.csv","chronic_step4_versions_and_method_records.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_versions_and_method_records.csv",TRUE,1042,"c34f606e62fce9751c6046d3480a6cae","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_versions_and_method_records.csv"
"098","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_input_file_audit.csv","chronic_step4_input_file_audit.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_input_file_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_input_file_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_input_file_audit.csv",TRUE,778,"47c7c62ea0e499e8aede208c9614b859","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_input_file_audit.csv"
"099","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_plot_files.csv","chronic_step4_plot_files.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_plot_files.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_plot_files.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_plot_files.csv",TRUE,1034,"e2ebc4cc649e21e11f46f865c07afd1b","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_plot_files.csv"
"100","OPTIONAL","07_optional_Step4_DE_GSEA_details_and_QC","chronic_step4_current78_DE_GSEA_overall_summary.csv","chronic_step4_current78_DE_GSEA_overall_summary.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_current78_DE_GSEA_overall_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_current78_DE_GSEA_overall_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_DE_GSEA_details_and_QC/chronic_step4_current78_DE_GSEA_overall_summary.csv",TRUE,2425,"bc651a0203326b789383a9f111e42626","Detailed Step4 audit and QC","Optional detailed audit/conditional files; not required if minimum DE/GSEA source data and figures are present.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_current78_DE_GSEA_overall_summary.csv"
"103","OPTIONAL","07_optional_Step4_QC_figures","chronic_step4_PCA_Control52W_vs_ACLTalone52W.png","chronic_step4_PCA_Control52W_vs_ACLTalone52W.png",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_PCA_Control52W_vs_ACLTalone52W.png","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_PCA_Control52W_vs_ACLTalone52W.png","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_QC_figures/chronic_step4_PCA_Control52W_vs_ACLTalone52W.png",TRUE,46246,"b144e897a9bdc34ac7fb9d2b16abf691","QC visualization only","Optional QC figures; they are useful but are not part of the main Figure5 manuscript panels unless you choose to submit them as supplement.","rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_PCA_Control52W_vs_ACLTalone52W.png"
"104","OPTIONAL","07_optional_Step4_QC_figures","chronic_step4_PCA_Control52W_vs_ACLTalone52W.pdf","chronic_step4_PCA_Control52W_vs_ACLTalone52W.pdf",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_PCA_Control52W_vs_ACLTalone52W.pdf","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_PCA_Control52W_vs_ACLTalone52W.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_QC_figures/chronic_step4_PCA_Control52W_vs_ACLTalone52W.pdf",TRUE,6783,"e48f0fceb0c6a0f0ae696de682c11512","QC visualization only","Optional QC figures; they are useful but are not part of the main Figure5 manuscript panels unless you choose to submit them as supplement.","rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_PCA_Control52W_vs_ACLTalone52W.pdf"
"105","OPTIONAL","07_optional_Step4_QC_figures","chronic_step4_MDS_Control52W_vs_ACLTalone52W.png","chronic_step4_MDS_Control52W_vs_ACLTalone52W.png",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_MDS_Control52W_vs_ACLTalone52W.png","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_MDS_Control52W_vs_ACLTalone52W.png","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_QC_figures/chronic_step4_MDS_Control52W_vs_ACLTalone52W.png",TRUE,41685,"79f8e10f079e13407eda1db6a2d0a011","QC visualization only","Optional QC figures; they are useful but are not part of the main Figure5 manuscript panels unless you choose to submit them as supplement.","rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_MDS_Control52W_vs_ACLTalone52W.png"
"106","OPTIONAL","07_optional_Step4_QC_figures","chronic_step4_MDS_Control52W_vs_ACLTalone52W.pdf","chronic_step4_MDS_Control52W_vs_ACLTalone52W.pdf",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_MDS_Control52W_vs_ACLTalone52W.pdf","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_MDS_Control52W_vs_ACLTalone52W.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/07_Step4_QC_figures/chronic_step4_MDS_Control52W_vs_ACLTalone52W.pdf",TRUE,34224,"b22e5abca3d9cdba1398cebbe708de86","QC visualization only","Optional QC figures; they are useful but are not part of the main Figure5 manuscript panels unless you choose to submit them as supplement.","rebuild_submission/03_pig_chronic/figures/chronic_step4_current78_QC/chronic_step4_MDS_Control52W_vs_ACLTalone52W.pdf"
"111","OPTIONAL","08_optional_Step5B_core_DE_audit_details","chronic_step5B_core_chronic_DE_audit_by_early_direction.csv","chronic_step5B_core_chronic_DE_audit_by_early_direction.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_chronic_DE_audit_by_early_direction.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_chronic_DE_audit_by_early_direction.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/08_Step5B_core_DE_audit_details/chronic_step5B_core_chronic_DE_audit_by_early_direction.csv",TRUE,308,"d53fc94e18983b2604ec1a1ae0bf3613","Detailed core-gene audit","Optional because the audit table/summary/classification files are sufficient for the manuscript mainline.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_chronic_DE_audit_by_early_direction.csv"
"112","OPTIONAL","08_optional_Step5B_core_DE_audit_details","chronic_step5B_core_genes_chronic_strict_DEG.csv","chronic_step5B_core_genes_chronic_strict_DEG.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_chronic_strict_DEG.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_chronic_strict_DEG.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/08_Step5B_core_DE_audit_details/chronic_step5B_core_genes_chronic_strict_DEG.csv",TRUE,1136,"60b34ab1432b939584d54af8fbec938e","Detailed core-gene audit","Optional because the audit table/summary/classification files are sufficient for the manuscript mainline.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_chronic_strict_DEG.csv"
"113","OPTIONAL","08_optional_Step5B_core_DE_audit_details","chronic_step5B_core_genes_direction_consistent_with_early.csv","chronic_step5B_core_genes_direction_consistent_with_early.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_direction_consistent_with_early.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_direction_consistent_with_early.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/08_Step5B_core_DE_audit_details/chronic_step5B_core_genes_direction_consistent_with_early.csv",TRUE,4153,"73dc962126cb6da47e62c234b0e41312","Detailed core-gene audit","Optional because the audit table/summary/classification files are sufficient for the manuscript mainline.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_direction_consistent_with_early.csv"
"114","OPTIONAL","08_optional_Step5B_core_DE_audit_details","chronic_step5B_core_genes_opposite_or_reversed_in_chronic.csv","chronic_step5B_core_genes_opposite_or_reversed_in_chronic.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_opposite_or_reversed_in_chronic.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_opposite_or_reversed_in_chronic.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/08_Step5B_core_DE_audit_details/chronic_step5B_core_genes_opposite_or_reversed_in_chronic.csv",TRUE,565,"67a9eeaf1c42648c7725070603158f1d","Detailed core-gene audit","Optional because the audit table/summary/classification files are sufficient for the manuscript mainline.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_opposite_or_reversed_in_chronic.csv"
"115","OPTIONAL","08_optional_Step5B_core_DE_audit_details","chronic_step5B_core_genes_not_tested_in_chronic_DE.csv","chronic_step5B_core_genes_not_tested_in_chronic_DE.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_not_tested_in_chronic_DE.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_not_tested_in_chronic_DE.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/08_Step5B_core_DE_audit_details/chronic_step5B_core_genes_not_tested_in_chronic_DE.csv",TRUE,853,"c23457eee9fd76ab3c890f1afc6a3819","Detailed core-gene audit","Optional because the audit table/summary/classification files are sufficient for the manuscript mainline.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_not_tested_in_chronic_DE.csv"
"116","OPTIONAL","08_optional_Step5B_core_DE_audit_details","chronic_step5B_input_file_audit.csv","chronic_step5B_input_file_audit.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_input_file_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_input_file_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/08_Step5B_core_DE_audit_details/chronic_step5B_input_file_audit.csv",TRUE,936,"3d5f737381d20a4dbcb699599b45acac","Detailed core-gene audit","Optional because the audit table/summary/classification files are sufficient for the manuscript mainline.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_input_file_audit.csv"
"117","OPTIONAL","08_optional_Step5B_core_DE_audit_details","chronic_step5B_versions_and_method_records.csv","chronic_step5B_versions_and_method_records.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/08_Step5B_core_DE_audit_details/chronic_step5B_versions_and_method_records.csv",TRUE,834,"5a02d81e3004340e442c95b7c61a1906","Detailed core-gene audit","Optional because the audit table/summary/classification files are sufficient for the manuscript mainline.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_versions_and_method_records.csv"
"125","OPTIONAL","09_optional_Figure5C_details","chronic_figure5C_current78_versions_and_method_records.csv","chronic_figure5C_current78_versions_and_method_records.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/09_Figure5C_details/chronic_figure5C_current78_versions_and_method_records.csv",TRUE,470,"7b9cba0703dfb8bcefe2e249c898439a","Figure5C method audit","Optional version/method details; figure source data and statistics are required separately.","rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_versions_and_method_records.csv"
"131","OPTIONAL","10_optional_Figure5D_details","chronic_step6_current78_versions_and_method_records.csv","chronic_step6_current78_versions_and_method_records.csv",FALSE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/10_Figure5D_details/chronic_step6_current78_versions_and_method_records.csv",TRUE,590,"809666121ead0817f7d59769fc0a4290","Figure5D method audit","Optional version/method details; figure source data and final figures are required separately.","rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_versions_and_method_records.csv"
"132","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_input_path_check.csv","StepCHRONQC_01_input_path_check.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_input_path_check.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_input_path_check.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_input_path_check.csv",TRUE,675,"8f2caab8625e9e704c82a3970c4cf223","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_input_path_check.csv"
"133","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_quant_file_manifest_all.csv","StepCHRONQC_01_quant_file_manifest_all.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_quant_file_manifest_all.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_quant_file_manifest_all.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_quant_file_manifest_all.csv",TRUE,22263,"a316d9d835ece4c533445543e147896e","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_quant_file_manifest_all.csv"
"134","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_quant_file_manifest_synovium_candidate.csv","StepCHRONQC_01_quant_file_manifest_synovium_candidate.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_quant_file_manifest_synovium_candidate.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_quant_file_manifest_synovium_candidate.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_quant_file_manifest_synovium_candidate.csv",TRUE,11103,"ef71528913ae705e42e0eb873e83f390","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_quant_file_manifest_synovium_candidate.csv"
