"item_id","required_class","category","role","basename_exact","required","status","search_mode","n_exact_candidates","source_selected","all_exact_candidates","destination","copied","size_bytes","md5","used_by","required_reason","preferred_rel"
"044","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_group_summary.csv","step25v3_pig_chronic_group_summary.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_group_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_group_summary.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_group_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_group_summary.csv",TRUE,107,"f807525035230439751f355eec317c27","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_group_summary.csv"
"045","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_main_comparison_manifest.csv","step25v3_pig_chronic_main_comparison_manifest.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_manifest.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_main_comparison_manifest.csv",TRUE,6306,"0a4595c5b55198ad1b1252efe30dfbb4","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_manifest.csv"
"046","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv","step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv",TRUE,2828723,"60e137fc2cacdb0b03de01619dc38e85","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv"
"047","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv","step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv",TRUE,4589663,"30cf6d4e0e3852864a0a1407e1138485","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv"
"048","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv","step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv",TRUE,7373330,"df37a1f6c2152d15734f53bb36d292fb","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv"
"057","REQUIRED","05_required_methods_12_1_evidence_minimal","step22_methods_12_1_data_source_sample_annotation_evidence.csv","step22_methods_12_1_data_source_sample_annotation_evidence.csv",TRUE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step22_methods_12_1_data_source_sample_annotation_evidence.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step22_methods_12_1_data_source_sample_annotation_evidence.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/methods_required/05_methods_12_1_minimal/step22_methods_12_1_data_source_sample_annotation_evidence.csv",TRUE,4293,"07d87980e8ae62b9e5ee48f70acdf3b6","Chronic pig Methods Section 12.1 evidence","These files support the data-source, sample annotation, synovium-only, and main-comparison claims in the methods.","rebuild_submission/03_pig_chronic/step22_methods_12_1_data_source_sample_annotation_evidence.csv"
"058","REQUIRED","05_required_methods_12_1_evidence_minimal","step22_methods_12_1_synovium_group_summary.csv","step22_methods_12_1_synovium_group_summary.csv",TRUE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step22_methods_12_1_synovium_group_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step22_methods_12_1_synovium_group_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/methods_required/05_methods_12_1_minimal/step22_methods_12_1_synovium_group_summary.csv",TRUE,107,"f807525035230439751f355eec317c27","Chronic pig Methods Section 12.1 evidence","These files support the data-source, sample annotation, synovium-only, and main-comparison claims in the methods.","rebuild_submission/03_pig_chronic/step22_methods_12_1_synovium_group_summary.csv"
"059","REQUIRED","05_required_methods_12_1_evidence_minimal","step22_methods_12_1_main_comparison_group_summary.csv","step22_methods_12_1_main_comparison_group_summary.csv",TRUE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step22_methods_12_1_main_comparison_group_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step22_methods_12_1_main_comparison_group_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/methods_required/05_methods_12_1_minimal/step22_methods_12_1_main_comparison_group_summary.csv",TRUE,65,"16ed19db8b8bf67a06c951f8fd136ca4","Chronic pig Methods Section 12.1 evidence","These files support the data-source, sample annotation, synovium-only, and main-comparison claims in the methods.","rebuild_submission/03_pig_chronic/step22_methods_12_1_main_comparison_group_summary.csv"
"060","REQUIRED","05_required_methods_12_1_evidence_minimal","step22_methods_12_1_text_archived.txt","step22_methods_12_1_text_archived.txt",TRUE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/logs/step22_methods_12_1_text_archived.txt","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/logs/step22_methods_12_1_text_archived.txt","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/methods_required/05_methods_12_1_minimal/step22_methods_12_1_text_archived.txt",TRUE,1490,"2be68ee09abc76238b1ab88312bdaff3","Chronic pig Methods Section 12.1 evidence","These files support the data-source, sample annotation, synovium-only, and main-comparison claims in the methods.","rebuild_submission/03_pig_chronic/step22_methods_12_1_text_archived.txt"
"065","REQUIRED","06_required_Figure5A_signature_score","chronic_step2_current78_TMM_aligned_signature_gene_metadata_used.csv","chronic_step2_current78_TMM_aligned_signature_gene_metadata_used.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_gene_metadata_used.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_gene_metadata_used.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/06_Figure5A_signature_score/chronic_step2_current78_TMM_aligned_signature_gene_metadata_used.csv",TRUE,4897,"4babaa6969147cfa3d8322226abb6acb","Figure5A and Figure5D chronic signature-score input","These files are the minimum source data/statistics/metadata for the chronic 75-gene signature score panel.","rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_gene_metadata_used.csv"
"066","REQUIRED","06_required_Figure5A_signature_score","chronic_step2_current78_TMM_aligned_signature_scores_by_sample.csv","chronic_step2_current78_TMM_aligned_signature_scores_by_sample.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_scores_by_sample.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_scores_by_sample.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/06_Figure5A_signature_score/chronic_step2_current78_TMM_aligned_signature_scores_by_sample.csv",TRUE,4277,"f1dd98aa851d281bd80c09324f900565","Figure5A and Figure5D chronic signature-score input","These files are the minimum source data/statistics/metadata for the chronic 75-gene signature score panel.","rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_scores_by_sample.csv"
"067","REQUIRED","06_required_Figure5A_signature_score","chronic_step2_current78_TMM_aligned_signature_score_group_comparisons.csv","chronic_step2_current78_TMM_aligned_signature_score_group_comparisons.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_score_group_comparisons.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_score_group_comparisons.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/06_Figure5A_signature_score/chronic_step2_current78_TMM_aligned_signature_score_group_comparisons.csv",TRUE,1488,"8d2913052f553c44567a8fa03ce6e5a5","Figure5A and Figure5D chronic signature-score input","These files are the minimum source data/statistics/metadata for the chronic 75-gene signature score panel.","rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_score_group_comparisons.csv"
"068","REQUIRED","06_required_Figure5A_signature_score","chronic_step2_current78_TMM_aligned_sample_metadata_used.csv","chronic_step2_current78_TMM_aligned_sample_metadata_used.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_sample_metadata_used.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_sample_metadata_used.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/06_Figure5A_signature_score/chronic_step2_current78_TMM_aligned_sample_metadata_used.csv",TRUE,1467,"701c04deebe7af2752419abb36cbebf3","Figure5A and Figure5D chronic signature-score input","These files are the minimum source data/statistics/metadata for the chronic 75-gene signature score panel.","rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_sample_metadata_used.csv"
"069","REQUIRED","06_required_Figure5A_signature_score","chronic_step2_current78_TMM_aligned_signature_score_run_summary.csv","chronic_step2_current78_TMM_aligned_signature_score_run_summary.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_score_run_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_score_run_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/06_Figure5A_signature_score/chronic_step2_current78_TMM_aligned_signature_score_run_summary.csv",TRUE,2613,"51fe9261eecb23f8f491df1ef93b9533","Figure5A and Figure5D chronic signature-score input","These files are the minimum source data/statistics/metadata for the chronic 75-gene signature score panel.","rebuild_submission/03_pig_chronic/tables/chronic_step2_current78_signature_score_TMM_aligned/chronic_step2_current78_TMM_aligned_signature_score_run_summary.csv"
"070","REQUIRED","06_required_Figure5A_signature_score_figures","Figure5A_current78_chronic_signature_scores_TMM_aligned.png","Figure5A_current78_chronic_signature_scores_TMM_aligned.png",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5A_current78_chronic_signature_score_TMM_aligned/Figure5A_current78_chronic_signature_scores_TMM_aligned.png","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5A_current78_chronic_signature_score_TMM_aligned/Figure5A_current78_chronic_signature_scores_TMM_aligned.png","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/figures_required/Figure5A_signature_score/Figure5A_current78_chronic_signature_scores_TMM_aligned.png",TRUE,138837,"ae3b02dcb24492674d321a07468bb823","Figure5A","Final Figure5A image files are required for the manuscript figure package.","rebuild_submission/03_pig_chronic/figures/Figure5A_current78_chronic_signature_score_TMM_aligned/Figure5A_current78_chronic_signature_scores_TMM_aligned.png"
"071","REQUIRED","06_required_Figure5A_signature_score_figures","Figure5A_current78_chronic_signature_scores_TMM_aligned.pdf","Figure5A_current78_chronic_signature_scores_TMM_aligned.pdf",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5A_current78_chronic_signature_score_TMM_aligned/Figure5A_current78_chronic_signature_scores_TMM_aligned.pdf","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5A_current78_chronic_signature_score_TMM_aligned/Figure5A_current78_chronic_signature_scores_TMM_aligned.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/figures_required/Figure5A_signature_score/Figure5A_current78_chronic_signature_scores_TMM_aligned.pdf",TRUE,9835,"ad7f331d891f45310cf7b0e8df96cfb2","Figure5A","Final Figure5A image files are required for the manuscript figure package.","rebuild_submission/03_pig_chronic/figures/Figure5A_current78_chronic_signature_score_TMM_aligned/Figure5A_current78_chronic_signature_scores_TMM_aligned.pdf"
"080","REQUIRED","07_required_Figure5B_DE_GSEA","chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset.csv","chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/07_Figure5B_DE_GSEA/chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset.csv",TRUE,1763889,"af6bc8ec0d0551e7c95c423b7cdb7fb7","Figure5B, J2 core DE audit, K Figure5C, and L Figure5D","These files are the minimum genome-wide DE/GSEA outputs and source data needed for the chronic GSEA panel and downstream core-gene audit.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_DE_ACLT_alone_52W_vs_Control_52W_edgeR_QLF_tximport_offset.csv"
"081","REQUIRED","07_required_Figure5B_DE_GSEA","chronic_step4_ranked_genes_ACLT_alone_52W_vs_Control_52W.csv","chronic_step4_ranked_genes_ACLT_alone_52W_vs_Control_52W.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_ranked_genes_ACLT_alone_52W_vs_Control_52W.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_ranked_genes_ACLT_alone_52W_vs_Control_52W.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/07_Figure5B_DE_GSEA/chronic_step4_ranked_genes_ACLT_alone_52W_vs_Control_52W.csv",TRUE,1529233,"d3cb05725b38ddec7300db2242a84b16","Figure5B, J2 core DE audit, K Figure5C, and L Figure5D","These files are the minimum genome-wide DE/GSEA outputs and source data needed for the chronic GSEA panel and downstream core-gene audit.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_ranked_genes_ACLT_alone_52W_vs_Control_52W.csv"
"082","REQUIRED","07_required_Figure5B_DE_GSEA","chronic_step4_fgsea_full_hallmark_ACLT_alone_52W_vs_Control_52W.csv","chronic_step4_fgsea_full_hallmark_ACLT_alone_52W_vs_Control_52W.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_fgsea_full_hallmark_ACLT_alone_52W_vs_Control_52W.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_fgsea_full_hallmark_ACLT_alone_52W_vs_Control_52W.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/07_Figure5B_DE_GSEA/chronic_step4_fgsea_full_hallmark_ACLT_alone_52W_vs_Control_52W.csv",TRUE,18877,"db762eee04e8f49ab54de47f6a7b1cc1","Figure5B, J2 core DE audit, K Figure5C, and L Figure5D","These files are the minimum genome-wide DE/GSEA outputs and source data needed for the chronic GSEA panel and downstream core-gene audit.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_fgsea_full_hallmark_ACLT_alone_52W_vs_Control_52W.csv"
"083","REQUIRED","07_required_Figure5B_DE_GSEA","chronic_step4_target_pathway_results_from_full_hallmark.csv","chronic_step4_target_pathway_results_from_full_hallmark.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_target_pathway_results_from_full_hallmark.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_target_pathway_results_from_full_hallmark.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/07_Figure5B_DE_GSEA/chronic_step4_target_pathway_results_from_full_hallmark.csv",TRUE,1086,"981b03c548572883aa51c9d968b8ea45","Figure5B, J2 core DE audit, K Figure5C, and L Figure5D","These files are the minimum genome-wide DE/GSEA outputs and source data needed for the chronic GSEA panel and downstream core-gene audit.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_target_pathway_results_from_full_hallmark.csv"
"084","REQUIRED","07_required_Figure5B_DE_GSEA","chronic_step4_target_pathway_running_curve_source_data.csv","chronic_step4_target_pathway_running_curve_source_data.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_target_pathway_running_curve_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_target_pathway_running_curve_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/07_Figure5B_DE_GSEA/chronic_step4_target_pathway_running_curve_source_data.csv",TRUE,7207420,"6262891a49add9747b57f2ccb5aad3ac","Figure5B, J2 core DE audit, K Figure5C, and L Figure5D","These files are the minimum genome-wide DE/GSEA outputs and source data needed for the chronic GSEA panel and downstream core-gene audit.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_target_pathway_running_curve_source_data.csv"
"085","REQUIRED","07_required_Figure5B_DE_GSEA","chronic_step4_sample_metadata_used.csv","chronic_step4_sample_metadata_used.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_sample_metadata_used.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_sample_metadata_used.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/07_Figure5B_DE_GSEA/chronic_step4_sample_metadata_used.csv",TRUE,1467,"701c04deebe7af2752419abb36cbebf3","Figure5B, J2 core DE audit, K Figure5C, and L Figure5D","These files are the minimum genome-wide DE/GSEA outputs and source data needed for the chronic GSEA panel and downstream core-gene audit.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_sample_metadata_used.csv"
"086","REQUIRED","07_required_Figure5B_DE_GSEA","chronic_step4_DE_run_summary.csv","chronic_step4_DE_run_summary.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_DE_run_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_DE_run_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/07_Figure5B_DE_GSEA/chronic_step4_DE_run_summary.csv",TRUE,582,"b5c5aaed28dd19e1b905487338445b26","Figure5B, J2 core DE audit, K Figure5C, and L Figure5D","These files are the minimum genome-wide DE/GSEA outputs and source data needed for the chronic GSEA panel and downstream core-gene audit.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_DE_run_summary.csv"
"087","REQUIRED","07_required_Figure5B_DE_GSEA","chronic_step4_GSEA_run_summary.csv","chronic_step4_GSEA_run_summary.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_GSEA_run_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_GSEA_run_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/07_Figure5B_DE_GSEA/chronic_step4_GSEA_run_summary.csv",TRUE,1047,"31448f1b704b1fbfc9a067a899d67765","Figure5B, J2 core DE audit, K Figure5C, and L Figure5D","These files are the minimum genome-wide DE/GSEA outputs and source data needed for the chronic GSEA panel and downstream core-gene audit.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_GSEA_run_summary.csv"
"088","REQUIRED","07_required_Figure5B_DE_GSEA","chronic_step4_fgsea_reproducibility_settings.csv","chronic_step4_fgsea_reproducibility_settings.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_fgsea_reproducibility_settings.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_fgsea_reproducibility_settings.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/07_Figure5B_DE_GSEA/chronic_step4_fgsea_reproducibility_settings.csv",TRUE,222,"38a8c7878ccf005fa39e6608d98bfa60","Figure5B, J2 core DE audit, K Figure5C, and L Figure5D","These files are the minimum genome-wide DE/GSEA outputs and source data needed for the chronic GSEA panel and downstream core-gene audit.","rebuild_submission/03_pig_chronic/tables/chronic_step4_current78_DE_GSEA/chronic_step4_fgsea_reproducibility_settings.csv"
"089","REQUIRED","07_required_Figure5B_GSEA_figures","Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.png","Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.png",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5B_current78_chronic_Hallmark_GSEA/Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.png","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5B_current78_chronic_Hallmark_GSEA/Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.png","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/figures_required/Figure5B_Hallmark_GSEA/Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.png",TRUE,74069,"61a5b5e54d0864ed0d73c3f83297a6cf","Figure5B","Final Figure5B image files are required for the manuscript figure package.","rebuild_submission/03_pig_chronic/figures/Figure5B_current78_chronic_Hallmark_GSEA/Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.png"
"090","REQUIRED","07_required_Figure5B_GSEA_figures","Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.pdf","Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.pdf",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5B_current78_chronic_Hallmark_GSEA/Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.pdf","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5B_current78_chronic_Hallmark_GSEA/Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/figures_required/Figure5B_Hallmark_GSEA/Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.pdf",TRUE,145610,"dcb03da8e0b707c63076d7b717dd17c4","Figure5B","Final Figure5B image files are required for the manuscript figure package.","rebuild_submission/03_pig_chronic/figures/Figure5B_current78_chronic_Hallmark_GSEA/Figure5B_current78_chronic_Hallmark_GSEA_running_curves_mouse_style.pdf"
