"timepoint","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1W","HALLMARK_MYOGENESIS",0.0250085056599847,0.035726436657121,0.352487857583619,-0.259646954972168,-1.3326944240009,195,"Acsl1;Sorbs1;Nqo1;Pcx;Kcnh2;Gsn;Akt2;Crat;Dmpk;Cd36;Lpin1;Ifrd1;Pdlim7;Ptp4a3;Ckmt2;Cox7a1;Cav3;Pick1;Fxyd1;Tpd52l1;Eif4a2;Eno3;Ctf1;Nos1;Svil;Mylpf;Foxo4;Fabp3;Bag1;Acta1;Cox6a2;Ak1;Cfd;Adcy9;Pgam2;Myl1;Slc6a8;Hspb2;Tnnc2;Gabarapl2;Tnni2;Bin1;Pfkm;Actc1;Mef2d;Sspn;Ldb3;Mapre3;Tpm2;Sh3bgr;Cdh13;Myf6;Ckm;Pde4dip;Tsc2;Myom1;Tnnt3;Sgca;Tcap;Pygm;Myh4;Myoz1;Hrc;Hdac5;Sirt2;Scd1;Fdps;Sgcg;Myom2;Ppp1r3c;Pkia;Pvalb;Syngr2;Speg;Atp2a1;Mapk12;Dtna;Casq1;Actn2;Agl;Schip1;Ablim1;Erbb3;Hspb8;Dmd;Stc2;Myl6b;Flii;Sh2b1;Dapk2;Actn3;Nav2;Gaa;Myh2;Ache;Myh1;Sgcd;Ryr1;Mef2c;Cacng1;Fhl1;Cryab;Clu;Ankrd2;Myl2;Gadd45b;Mb;Myl3"
"1W","HALLMARK_NOTCH_SIGNALING",0.686567164179104,0.715174129353234,0.0598603117764473,0.245688827987038,0.854065767968621,32,"Fzd1;Dtx4;Maml2;Ccnd1;Notch2;Jag1"
"1W","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.17342991929698e-65,5.8671495964849e-64,2.11492714550171,-0.781778797253774,-3.99852111723676,184,"Retsat;Echs1;Etfa;Acadm;Alas1;Ech1;Mgst3;Bckdha;Aldh6a1;Acaa2;Eci1;Acat1;Mdh1;Timm50;Mrps22;Etfb;Fdx1;Decr1;Maob;Etfdh;Surf1;Acadvl;Ndufs8;Hadhb;Supv3l1;Afg3l2;Hadha;Oxa1l;Hspa9;Idh3g;Ndufb6;Grpel1;Aifm1;Rhot2;Dlst;Sdhb;Phyh;Fh1;Sdha;Sdhd;Ndufc2;Uqcr11;Pdhb;Hsd17b10;Ndufv1;Got2;Ndufa1;Slc25a20;Dlat;Dld;Idh3b;Uqcrfs1;Cox4i1;Uqcr10;Oat;Iscu;Pdhx;Uqcrc2;Ndufs2;Cox7a2l;Cox10;Ndufc1;Ndufa9;Cyc1;Mdh2;Cox7b;Ndufb5;Cox7a2;Mrpl34;Ndufb8;Pdha1;Ndufs1;Immt;Uqcrc1;Cs;Cox6c;Suclg1;Acadsb;Ndufa2;Slc25a11;Ndufab1;Ndufs7;Cox15;Ndufb3;Cox5b;Prdx3;Sdhc;Slc25a3;Ndufa5;Mtrf1;Ndufb7;Cox6b1;Ndufa4;Mrpl35;Ndufb2;Slc25a12;Isca1;Mrps30;Ndufs6;Mpc1;Ndufa6;Uqcrq;Vdac2;Cox5a;Ndufa8;Uqcrh;Timm10;Aco2;Hccs;Mrpl15;Timm9;Slc25a4;Cycs;Mfn2;Fxn;Vdac3;Ndufs3;Atp5pb;Ndufv2;Ndufa7;Gpi1;Ndufs4;Sucla2;Cox7c;Ldhb;Ndufa3;Pmpca;Ogdh;Ndufb4;Idh3a;Ldha;Mrpl11;Timm13;Lrpprc;Rhot1;Mrps15;Uqcrb;Mrps11;Mtrr;Timm8b;Phb2;Opa1;Cox11"
"1W","HALLMARK_P53_PATHWAY",0.380368098159509,0.432950191570881,0.0795564677235957,0.213876593478722,1.02406080259445,193,"Sdc1;Zfp36l1;Apaf1;Socs1;Sphk1;Sec61a1;Hmox1;Ifi30;Tgfb1;Plxnb2;Ada;Rap2b;Tax1bp3;Ptpre;F2r;Cdk5r1;Steap3;Trp53;Tm7sf3;Upp1;Def6;Clca2;Rrad;Gls2;App;Tm4sf1;Fuca1;Ip6k2;Hbegf;Ier5;Rgs16;Sat1;Bak1;Mxd4;Cdkn2a;Vwa5a;Fdxr;Bax;Plk3;Ddit4;Baiap2;Abat;Pidd1;Zmat3;Fos;Prmt2;Vdr;Rnf19b;Plk2;Atf3;Cd81;Tnfsf9;St14;Btg1;Ralgds;Lif;Cd82;Irag2;Sfn;Rps12;Cdkn1a;Tap1;Rad51c;Ier3;Tsc22d1;Nupr1;Sertad3;Prkab1;Ccnd2;Slc7a11"
"1W","HALLMARK_PANCREAS_BETA_CELLS",0.0941619585687382,0.120720459703511,0.199915231309662,0.469683869420736,1.40629044946232,18,"Chga;Pak3;Mafb;Sec11a;Akt3;Stxbp1"
"1W","HALLMARK_PEROXISOME",1.51967965280395e-07,6.33199855334978e-07,0.690132458796796,-0.489322735024262,-2.24662637104537,88,"Retsat;Acsl1;Ech1;Gstk1;Ehhadh;Acox1;Pex11a;Lonp2;Abcb9;Abcb1a;Slc25a19;Ephx2;Hmgcl;Eci2;Nudt19;Scp2;Abcd2;Sod1;Pex11b;Hsd17b4;Crat;Mlycd;Pex13;Pex14;Cat;Slc25a4;Pex2;Abcb4;Gnpat;Msh2;Prdx5;Abcd3;Rxrg;Itgb1bp1;Aldh1a7;Idh2;Pex6;Fis1;Cnbp;Acaa1a;Pex5;Isoc1;Alb;Ctbp1;Cadm1;Fdps"
"1W","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.285,0.347560975609756,0.100633389423036,0.25076981106804,1.09481102426036,100,"Cdk4;Il2rg;Sla;Actr3;E2f1;Cdk1;Egfr;Cfl1;Akt1;Tnfrsf1a;Myd88;Camk4;Ralb;Calr;Arhgdia;Irak4;Ripk1;Arpc3;Cxcr4;Pik3r3;Actr2;Cdk2;Stat2;Vav3;Rps6ka1;Prkcb;Ngf;Hsp90b1;Smad2"
"1W","HALLMARK_PROTEIN_SECRETION",0.0820770519262982,0.107996120955655,0.20207170902116,0.297169693847334,1.28747663567967,95,"Cd63;Egfr;Scrn1;Sec24d;Sec22b;Ykt6;Arfgap3;Igf2r;Gla;Sec31a;Galc;Lamp2;Arfip1;Adam10;Ctsc;Copb1;Lman1;Ppt1;Clta;Ap2b1;Copb2;Ergic3;Atp7a;Tmx1;Cln5;Abca1;Ap3b1;Vps4b;Pam;Cltc;Atp1a1;Sh3gl2;Snx2"
"1W","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0060045804392224,0.0115472700754277,0.407017918923954,-0.406918198971901,-1.6321777074965,47,"Msra;Prdx6;Nqo1;Txnrd2;Glrx;Sod1;Gclc;Ndufs2;Txnrd1;Cat;Ndufa6;Oxsr1;Gsr;Ndufb4"
"1W","HALLMARK_SPERMATOGENESIS",0.389655172413793,0.432950191570881,0.0845557442441281,0.250615349233847,1.04699253208769,79,"Nek2;Dbf4;Kif2c;Ccnb2;Ttk;Bub1;Cdk1;Ncaph;Topbp1;Cdkn3;Camk4;Tnni3;Spata6;Cnih2"
"1W","HALLMARK_TGF_BETA_SIGNALING",0.013273079947615,0.0228846205993362,0.380730400722792,0.394311107460499,1.52404534571004,53,"Cdkn1c;Pmepa1;Rab31;Smad1;Junb;Tgfb1;Thbs1;Tgif1;Skil;Ltbp2;Id2;Serpine1;Ski;Wwtr1;Furin;Eng;Slc20a1;Hdac1;Rhoa;Acvr1"
"1W","HALLMARK_TNFA_SIGNALING_VIA_NFKB",2.00964077933769e-08,9.13473081517134e-08,0.73376198835648,0.428806543312008,2.04910508000405,181,"Marcks;B4galt1;Pmepa1;Socs3;Nfkbie;Bcl3;Sphk1;Tlr2;Junb;Ptger4;Gem;Litaf;Birc3;Cd44;Tubb2a;Fosl2;Tnf;B4galt5;Tgif1;Tnfaip6;Ccl5;Plek;Clcf1;Tnc;Ptpre;Fut4;Ccl4;Cxcl10;Ptx3;Nfkb2;Rigi;Il7r;Cd80;Icam1;Egr2;Id2;Fjx1;Traf1;Cd83;Ccnd1;Btg3;Jag1;Hbegf;Gpr183;Myc;Nfat5;Serpine1;Ier5;Spsb1;Plau;Sat1;Ccnl1;Dusp5;Plaur;F2rl1;Nr4a2;Sdc4;Ccl2;Ptgs2;Zfp36;Klf6;Msc;Abca1;Nfkb1;Egr1;Relb;Cebpd;Serpinb8;Fos;Rnf19b;Egr3;Plk2;Atf3;Slc2a6;Tnip2;Il1b;Snn;Tnfsf9;Btg1;Ier2;Lif;Inhba;Cdkn1a;Tap1;Fosb;Ier3;Tsc22d1;Olr1;Efna1;Ccn1;Map3k8;Il18;Rhob;Tnfaip2;Trib1"
"1W","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.781818181818182,0.781818181818182,0.0482149710025564,0.193964707957071,0.855619831093354,108,"Pdia5;Kdelr3;Aldh18a1;Fkbp14;Slc1a4;Tubb2a;Cnot6;Ssr1;Ywhaz;Shc1;Calr;Sec11a;Nfya;Sec31a;Slc30a5;Serp1;Eif2ak3;Pdia6"
"1W","HALLMARK_UV_RESPONSE_DN",0.0161576446682524,0.0260607172068587,0.352487857583619,0.317516303209818,1.463057674771,143,"Runx1;Col3a1;Col5a2;Fzd2;Gja1;Col1a1;Mmp16;Dab2;Tgfbr2;Snai2;Col1a2;Pdgfrb;Fhl2;Col11a1;Ltbp1;Lpar1;Adora2b;Lamc1;Cdon;Map1b;Pias3;Ddah1;Mt1;Pik3r3;Fyn;Fbln5;Notch2;Erbb2;Gcnt1;Magi2;Anxa2;Akt3;Myc;Serpine1;Itgb3;Anxa4;Sdc2;Adgrl2;Has2;Sri;Vav2;Tent4a"
"1W","HALLMARK_UV_RESPONSE_UP",0.477453580901857,0.507929341384954,0.09754492162472,-0.198826973071204,-0.991487277604882,143,"Alas1;Abcb1a;Tst;Spr;Grpel1;Bsg;Ppif;Kcnh2;Cyb5b;Stip1;Sult1a1;Klhdc3;Cebpg;Fkbp4;Urod;Rfc4;Slc25a4;Ppat;Cdo1;Selenow;Rxrb;Ppp1r2;Sqstm1;Cltb;Nr4a1;Slc6a8;Mrpl23;Dgat1;Tfrc;Tuba4a;Ntrk3;Cdc34;Acaa1a;Prkaca;Cyp1a1;Car2"
"1W","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.0200463388698689,0.0303732407119226,0.352487857583619,0.443162389499607,1.60624098886206,38,"Fzd1;Skp2;Adam17;Peg12;Trp53;Fzd8;Maml1;Jag1;Myc;Dvl2;Ncstn;Wnt5b;Rbpj"
"1W","HALLMARK_XENOBIOTIC_METABOLISM",0.00393347555772394,0.00786695111544787,0.407017918923954,-0.302510932988903,-1.51512793602257,160,"Retsat;Mccc2;Alas1;Ech1;Acox1;Aox1;Etfdh;Abhd6;Lonp1;Ces1d;Nqo1;Pcx;Adh1;Ddt;Abcd2;Mthfd1;Gclc;Adh5;Nfs1;Hacl1;Bphl;Cd36;Cyp27a1;Hsd11b1;Cat;Gart;Pdlim5;Aco2;Cyp2e1;Esr1;Gsr;Cbr1;Cdo1;Gstm4;Pink1;Gsto1;Nmt1;Gsta3;Slc35b1;Acp1;Aldh2;Rap1gap;Rbp4;Ppard;Ndrg2;Cyp1a1;Car2;Marchf6;Fmo1;Sar1b;Por;Pemt;Gnmt;Dhps;Ccl25;Entpd5;Vnn1;Tmbim6;Ahcy;Slc46a3;Slc6a12;Smox;Pts;Ap4b1;Gabarapl1;Slc1a5;Pdk4;Cyp2j9"
"4W","HALLMARK_ADIPOGENESIS",1.01109343542205e-48,2.52773358855513e-47,1.82023946954892,-0.697584087644362,-3.60927308773269,198,"Dhrs7b;Sod1;Retsat;Cpt2;Dnajc15;Miga2;Cmbl;Hibch;Ephx2;Acads;Taldo1;Mccc1;Ech1;Hadh;Scp2;Mtarc2;Sqor;Nabp1;Gpx4;Abcb8;Decr1;Etfb;Lpl;Tst;Echs1;Qdpr;Adipor2;Grpel1;Retn;Mgst3;Fabp4;Reep6;Pex14;Coq3;Acox1;Sorbs1;Acadm;Aifm1;Elmod3;Gbe1;Me1;Acadl;Bckdha;Ywhag;Mtch2;Phyh;Orm1;Adig;Jagn1;Pfkfb3;Cavin2;Cidea;Ndufb7;Agpat3;Vegfb;Mrap;Prdx3;Cd36;Uqcrq;Uqcr10;Uqcr11;Samm50;Ndufab1;Dram2;Adipoq;Sult1a1;Gphn;Idh3g;Pim3;Suclg1;Araf;Dbt;Sncg;Ndufa5;Ndufs3;Crat;Arl4a;Coq9;Dgat1;Mrpl15;Coq5;Cyc1;Ghitm;Dld;Cox7b;Lipe;Nkiras1;Slc25a10;Esrra;Slc5a6;Sdhb;Sdhc;Acaa2;Cat;Immt;Pgm1;Slc27a1;Cs;Gpat4;Tob1;Ptcd3;Pparg;Ubqln1;Chchd10;Atl2;Ppm1b;Aldoa;Mgll;Dlat;Mdh2;Bcl2l13;Hspb8;Lep;Ak2;Uqcrc1;Ddt;Tank;Aco2;Preb;Ubc;Pemt;Idh3a"
"4W","HALLMARK_ALLOGRAFT_REJECTION",7.29033750473758e-08,3.31378977488072e-07,0.704975715167238,0.422746787600239,1.9542262324312,166,"Timp1;Ereg;Hif1a;Elf4;Cd80;Ccr5;Egfr;Socs5;Tgfb1;Bcl3;Nlrp3;Cd4;Lyn;Srgn;Tlr2;Capg;Akt1;Flna;Stab1;F2r;Abi1;Lcp2;Ctss;Inhba;Tlr6;Cdkn2a;Ets1;Icam1;Irf8;Cd40;Csk;Il4ra;Thy1;Socs1;Gpr65;Itgb2;Apbb1;Tlr1;Hcls1;Ly86;Spi1;Ccl22;Il16;Ptpn6;Ccnd2;Gcnt1;H2-Ob;H2-M3;Cd47;Bcat1;Ccr1;Ikbkb;Bcl10;Prkcb;H2-DMb1;Was;Il2rg;Ncf4;Il27ra;Ccr2;Il11;Degs1;Cd74;Csf1;Fcgr2b"
"4W","HALLMARK_ANDROGEN_RESPONSE",0.418070444104135,0.444755791600143,0.0745500777420554,0.238067934548275,1.01764883617638,93,"Cdk6;B4galt1;Actn1;Sec24d;Akt1;Abhd2;Arid5b;Pmepa1;Zmiz1;Ube2i;Camkk2;Hmgcr;Gnai3;Elovl5;Sat1;Iqgap2;Pgm3;Uap1;Tmem50a;Itgav"
"4W","HALLMARK_ANGIOGENESIS",0.000564578050814554,0.00108572702079722,0.477270815362862,0.549000530397457,1.95177543849937,34,"Lum;Timp1;Col5a2;Fstl1;Col3a1;Postn;App;Vcan;Spp1;Msx1;Vav2;Olr1;Jag1;Fgfr1;Itgav;Ccnd2"
"4W","HALLMARK_APICAL_JUNCTION",1.04856930053944e-08,5.24284650269718e-08,0.747739663149885,0.440601753046986,2.03663835395364,179,"Mmp2;Cd276;Thbs3;B4galt1;Bmp1;Akt3;Nectin3;Lima1;Actn1;Col16a1;Egfr;Msn;Sdc3;Cdh11;Cnn2;Sirpa;Nfasc;Pkd1;Evl;Arpc2;Mdk;Vcan;Vcam1;Actg1;Nlgn2;Zyx;Src;Cap1;Jam3;Fscn1;Traf1;Myh9;Ctnnd1;Layn;Skap2;Gnai2;Cx3cl1;Fbn1;Shc1;Tspan4;Actb;Itgb1;Ywhah;Rsu1;Cercam;Parva;Icam1;Cadm2;Nectin1;Itga9;Ctnna1;Itga10;Tgfbi;Ldlrap1;Nrxn2;Nectin4;Mpzl1;Thy1;Atp1a3;Actn4;Wasl;Vav2;Nlgn3;Taok2;Adam9;Pcdh1;Actg2;Vcl;Mapk11;Icam5;Nf1;Plcg1;Itgb4;Cd34;Adam15;Baiap2;Tjp1;Tro;Sgce;Syk"
"4W","HALLMARK_APICAL_SURFACE",0.0691927512355848,0.0910430937310327,0.219250346703755,0.384347341939292,1.3764485866209,37,"B4galt1;Adam10;Dcbld2;Gas1;App;Atp8b1;Sulf2;Lyn"
"4W","HALLMARK_APOPTOSIS",1.7099805034134e-05,4.74994584281501e-05,0.575610261071129,0.400547306498381,1.82718775553438,148,"Lum;Mmp2;Timp1;Ereg;Cd44;Cdkn1a;Bgn;Casp2;Pdgfrb;App;Lmna;Nedd9;Bmf;Bcl2l11;Timp2;Slc20a1;Gna15;Emp1;Rara;Anxa1;F2r;Plat;Lgals3;Eno2;Casp3;Rela;Plppr4;Add1;Ppt1;Sptan1;Madd;Erbb2;Dap;Btg3;Hmox1;Bax;Rhob;Sat1;Gpx3;Hgf;Mcl1;Casp6;Cd14;Casp9;Ccnd2;Birc3;Igf2r;Tgfbr3;Dcn;Gch1;Bcl10;Psen1;Avpr1a;Smad7;Fdxr;Dnajc3;Rock1;Pea15a;Cdc25b;Tnf;Ifitm3;Egr3;Ptk2;Casp4;Wee1;Top2a"
"4W","HALLMARK_BILE_ACID_METABOLISM",2.05952518699933e-09,1.28720324187458e-08,0.774939030136436,-0.523850229532297,-2.37961828890881,90,"Sod1;Pex11a;Retsat;Ephx2;Lonp2;Gstk1;Hacl1;Scp2;Pex11g;Nudt12;Abcd2;Pecr;Gnpat;Pex16;Pex13;Acsl1;Pex19;Ar;Phyh;Pxmp2;Rxrg;Cyp27a1;Pex7;Rxra;Aldh1a7;Optn;Pnpla8;Amacr;Lipe;Pex12;Cat;Mlycd;Aqp9;Hsd17b4;Abcd3"
"4W","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.354430379746835,0.393811533052039,0.0850427463764322,0.258323351463901,1.04807876147583,73,"Cxcl16;Errfi1;Lgmn;Niban1;Pdk3;Actg1;Cd9;Gusb;Lgals3;Srebf2;Chka;Hmgcr;Antxr2;Stx5a;Gpx8;Sqle;Anxa5;Tmem97;Jag1;Fads2"
"4W","HALLMARK_COAGULATION",3.56450903416571e-09,1.98028279675873e-08,0.774939030136436,0.531554250236727,2.27930660625498,96,"Mmp2;Timp1;Mmp14;Ctsk;Htra1;Fn1;Bmp1;Thbs1;Tfpi2;Lgmn;Mmp11;Crip2;Pros1;Prss23;Wdr1;Fyn;Serpine1;Lamp2;Mmp3;Lrp1;Dusp6;Cd9;Furin;Plek;Itgb3;Comp;Anxa1;Plat;Fbn1;Arf4;Sparc;Ctsh;Ctsb;Cfh;Serping1;Gda;Dusp14;Gng12;C1s1;Olr1;Rabif;Adam9;Ang;Capn5;Klf7;Gnb2;Casp9;Cpq"
"4W","HALLMARK_COMPLEMENT",4.47159763302526e-06,1.4677713925264e-05,0.610526878385931,0.399617950758774,1.8376091791607,163,"Timp1;Mmp14;Dgkh;Fn1;Tfpi2;Lgmn;Gnb4;Fyn;Lyn;Serpine1;Src;Gng2;Prcp;Lamp2;Timp2;Lipa;Lrp1;Dusp6;Pik3cg;Pik3r5;Plek;Gnai2;Plat;Cda;Rhog;Lgals3;Lcp2;Casp3;Ctsh;Ctss;Ctsb;Cfh;Serping1;Gnai3;Mmp13;Dock10;Col4a2;Pla2g4a;F7;C1s1;Anxa5;Cr1l;Olr1;Kcnip3;Rabif;Adam9;Ang;Mmp12;Gnb2;Sirt6;Casp9;Sh2b3;Xpnpep1;Cpq;C1qc;Plscr1;Fcer1g;C1qa;Hspa5;Was;Psen1;Ctsl;Csrp1;Plaur;Itgam;Rce1;Cdh13;Cdk5r1;Ppp4c"
"4W","HALLMARK_DNA_REPAIR",4.69686845608448e-06,1.4677713925264e-05,0.610526878385931,-0.370113897518602,-1.84776617871377,147,"Zwint;Gpx4;Cox17;Polr3gl;Poll;Mrpl40;Pole4;Edf1;Adrm1;Nudt9;Mpc2;Taf6;Gtf2h5;Polr1d;Vps28;Surf1;Taf12;Tarbp2;Polr2i;Nt5c3;Polr2c;Guk1;Rpa2;Gtf2a2;Polr2j;Ak3;Polr2k;Nelfcd;Polr3c;Rbx1;Polr2g;Taf13;Polb;Tsg101;Ak1;Xpc;Upf3b;Rrm2b;Itpa;Taf10;Pde4b;Polr2f;Rfc4;Cmpk2"
"4W","HALLMARK_E2F_TARGETS",0.900576368876081,0.91895547844498,0.0353910624222457,0.173699780819454,0.817755420022399,198,"Cdkn1a;Tubb5;Cdk4;Espl1;Mcm4;Mcm6;Cdkn2a;Dnmt1;Smc4;Diaph3;Smc1a;Ccnb2;Ranbp1;Trp53;Cdc20;Stmn1;Racgap1;Ssrp1;Prdx4;Gins3;Prim2;Myc;Tcf19;Cit;Cks2;Depdc1a;Plk1;Bub1b;Cdk1;Mms22l;Dclre1b;Tacc3;Kif2c;Hmmr;Kif22;Cdca8;Wdr90;Kif4;Pold3;Nudt21;Spc25;Cdc25b;Nup107;Wee1;Top2a;Atad2;Dlgap5;Plk4;Aurkb;Mxd3;Ilf3;Kif18b;Cenpe;Ppm1d;Cdca3;Hells;Chek2;Cdkn3;Melk;Mki67;Cdkn1b;Lig1;Trip13;Mad2l1;Rrm2;Dck;Timeless;Mcm5;Slbp;Chek1;Birc5;Brca1"
"4W","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",4.42561480227551e-37,7.37602467045918e-36,1.5829282179456,0.673141091789083,3.12647590317134,185,"Fap;Lum;Mmp2;Gja1;Timp1;Calu;Itgb5;Mmp14;Col5a2;Colgalt1;Cd44;Htra1;Fstl1;Col3a1;Sdc1;Postn;Fn1;Tpm4;Bmp1;Snai2;Mgp;Bgn;Col16a1;Edil3;Gas1;Nt5e;Gpx7;Thbs1;Qsox1;Col5a1;Anpep;Dab2;Tgfb1;Pdgfrb;Tfpi2;P3h1;Loxl1;Matn2;Cdh11;Col6a2;Fbln2;Id2;Plod2;Efemp2;Tnc;Ccn2;Fzd8;Sfrp1;Mfap5;Eln;Abi3bp;Col6a3;Cthrc1;Loxl2;Vcan;Itga5;Vcam1;Serpine1;Crlf1;Wipf1;Mmp3;Col1a1;Gem;Capg;Notch2;Spp1;Ppib;Glipr1;Lrp1;Serpinh1;Pmepa1;Pthlh;Plod1;Flna;Col1a2;Vim;Prrx1;Itgb3;Pcolce;Comp;Dpysl3;Cxcl12;Igfbp3;Emp3;Fbn1;Col5a3;Basp1;Sdc4;Lrrc15;Eno2;Thbs2;Sparc;Cald1;Igfbp4;Itgb1;Col12a1;Inhba;Mest;Msx1;Tgfbi;Foxc2;Ecm1;Col4a2;Fbn2;Fstl3;Thy1;Plod3;Pdlim4;Rhob;Sat1;Sfrp4;Cdh2;Col8a2;Fbln5;Ecm2;Magee1;Col11a1;Itgav;Lox;Rgs4;Adam12;Copa;Tgfbr3;Dcn;Vegfc;Col4a1;Lamc1;Fuca1"
"4W","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.000724510125683885,0.00134168541793312,0.477270815362862,0.343707742178404,1.5888534360429,166,"Ccn5;Rab31;Gja1;Nbl1;Ugcg;Cd44;B4galt1;Slc39a6;Gfra1;Frk;Slc7a2;Myof;Tubb2b;Slc1a4;Elf1;Foxc1;Prss23;Tsku;Farp1;Endod1;Igf1r;Tpbg;Fhl2;Abhd2;Rara;Tmem164;Isg20l2;Cxcl12;Med13l;Mindy1;Igfbp4;Mlph;Muc1;Rbbp8;Olfm1;Rhod;Rapgefl1;Flnb;Add3;Ret;Abat;Elovl5;Celsr1;Olfml3;Kazn;Gla;Il6st;Klf4;Mybl1;Myc;Gab2;Sec14l2;Aldh3b1"
"4W","HALLMARK_ESTROGEN_RESPONSE_LATE",0.0370919881305638,0.0515166501813386,0.287857117255149,0.285434201661021,1.31796313069914,165,"Ccn5;Rab31;Nbl1;Cd44;Slc29a1;Tfpi2;Emp2;Frk;Myof;Id2;Dnajc1;Slc1a4;Foxc1;Prss23;Farp1;Mdk;Tpbg;Abhd2;Cd9;Ass1;Cxcl12;Dlg5;Ugdh;Nab2;Igfbp4;Mest;Rbbp8;Olfm1;Rapgefl1;Flnb;Btg3;Add3;Ret;Ckb;Elovl5;Gper1;Cdc20;Gla;Il6st;Ptpn6;Klf4"
"4W","HALLMARK_FATTY_ACID_METABOLISM",1.59472144339708e-25,1.99340180424635e-24,1.31101476274061,-0.631558768530095,-3.14101924102687,145,"Alad;Retsat;Cpt2;Grhpr;Hibch;Acads;Ech1;Hsd17b10;Ehhadh;Hadh;Car4;Decr1;Uros;Echs1;Eci1;Bphl;Adipor2;Hsdl2;Gstz1;Hmgcl;Reep6;Acsl1;Acox1;Acadm;Adh1;Prdx6;Auh;Me1;Acadl;Bckdhb;Mcee;Gpd1;Urod;Pdhb;Cidea;Etfdh;Suclg2;G0s2;Mdh1;Cd36;Acadvl;Cyp1a1;Aldh1a7;Hadhb;Aqp7;Idh3g;Suclg1;Acsm3;Eci2;Crat;Fmo1;Fh1;Gcdh;Metap1;Dld;Sms;Sdhd;Idh3b;Pdha1;Sdhc;Acaa2;Mlycd;Ppara;Dlst;Ldha;Sdha;Aldoa;Mgll;Hsd17b4;Mdh2;Inmt;Apex1;Sucla2;D2hgdh;Fasn;Eno3;Hccs;Cbr1;Adsl;Aco2"
"4W","HALLMARK_G2M_CHECKPOINT",0.0294583334607891,0.0433210786188075,0.352487857583619,0.28240454407154,1.32771805596271,197,"Hif1a;Rasal2;Tgfb1;Bcl3;Tent4a;Slc38a1;Notch2;Cdk4;Espl1;Odf2;Slc7a1;Mcm6;Dbf4;Traip;Marcks;E2f1;Ss18;Smc4;Smc1a;Tle3;Ccnb2;Sqle;Cdc20;Prc1;Cenpf;Stmn1;Racgap1;Uck2;Ttk;Incenp;Prim2;Sfpq;Cenpa;Myc;Abl1;Smc2;Pml;Cks2;Plk1;Cdk1;Rbm14;Slc7a5;Upf1;Tacc3;Kif2c;Hmmr;Kif22;Pbk;Kif4;Kif23;Gins2;Cdc25b;Arid4a;Nek2;Troap;Kif20b;Numa1;Ndc80;Top2a;Ewsr1;Plk4;Aurkb;Ccna2;Bub1;Stil;Mt2;Ilf3;Cenpe;Kif11;Fancc;Cdkn3;Ccnd1;Meis2;Mki67;Tnpo2;Cdkn1b;Cdc7;Mad2l1;Mcm5;Chek1;Ube2c;Birc5"
"4W","HALLMARK_GLYCOLYSIS",0.0209140174001089,0.0337322861292079,0.352487857583619,0.289338003201382,1.3472404176552,187,"Il13ra1;Ext1;Cd44;B4galt1;B4galt2;Sdc2;Sdc1;B4galt7;Pgm2;Nt5e;Egfr;Qsox1;Col5a1;Chpf;Sdc3;Plod2;Chst2;Pdk3;Pam;Kdelr3;Vcan;Tpbg;Gmppb;Plod1;Hs2st1;Chpf2;Igfbp3;Gusb;Adora2b;Eno2;Cxcr4;Me2;Ero1a;Galk2;Pfkp;Ext2;Tgfbi;Chst12;Tpst1;Casp6;Srd5a3;Stmn1;Ang;Capn5;Xylt2;Pgam1;Galk1;Cenpa;Artn;Agrn;B3galt6;B4galt4;Dcn;P4ha2;Depdc1a;Ddit4;B3gnt3;Kif20a;Cdk1;Chst5;Copb2;Hspa5;Hmmr;Ndst3;Stc1;Sox9"
"4W","HALLMARK_HEDGEHOG_SIGNALING",0.0244789018197438,0.03708924518143,0.352487857583619,0.432283611405577,1.49768730479124,31,"Cdk6;Nrp2;Dpysl2;Myh9;Tle3;Gli1;Thy1;Celsr1;Ldb1;Nf1;Pml;Cdk5r1;Rtn1"
