"","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium"
"ENSSSCG00000017082",10.7988990203722,11.2682495021765,10.5094695490707,10.667769231869,10.3675736276754,10.428821096171,10.3817837243839,9.90986217075623,10.1046312175143,9.80570042002965,12.4849111026903,9.50217316395429,12.773220029421,12.1985543067189,11.9738220009971,11.5291690352526,11.8008161202078,11.7449415472879,12.5254448249888,11.6469065008159,11.2604610910935,10.9861601118902,12.6416089219961,12.0515676177478
"ENSSSCG00000017178",1.63770057515362,0.569326174415728,1.73401016292942,-1.6795041292553,0.636498924162152,1.40477036232466,0.101988315549299,-1.16289497959899,1.00939543651864,0.702830557146573,2.37192074297529,-0.180943547423614,2.84143057906397,2.55681636169108,2.09616432919593,1.95984890624244,1.57025645276895,1.95278311634477,2.0523093875856,2.69712127505995,2.15715315515591,0.755630843189055,0.794878346822776,0.316118120434726
"ENSSSCG00000007334",5.21844631810241,5.35541029032573,5.26202025702329,5.10493027181544,4.75779736584106,4.77562736312167,5.26153620478133,5.12707691802743,5.12858811609193,5.16689116405523,4.66974389346321,5.24008230577544,5.27585807575519,5.331577834522,4.86290464180966,4.67251856094301,4.31575500540736,4.81728471750194,5.3493700232795,5.00685962323449,4.94536158849576,5.20366722229244,4.54953080441322,5.02943460199756
"ENSSSCG00000010761",-2.21136383899085,-0.447483224588948,-3.47349413310755,-3.47349413310755,-1.52088196513579,-2.31306203957481,-2.59370358981132,-1.89796622817211,-0.905613254428822,-0.841628955023966,-3.47349413310755,-1.60974238882314,-3.47349413310755,-1.83652113479212,-2.27721042533265,-3.47349413310755,-2.31631896928133,-3.47349413310755,-2.3848177774404,-3.47349413310755,-0.448665950204339,-3.47349413310755,-3.47349413310755,-3.47349413310755
"ENSSSCG00000035952",5.54843574641567,5.25367065482655,5.44304395044741,4.94764533927142,4.85976728163441,5.12603506885269,5.0242020261031,5.19184557807381,5.2933996331766,5.14798732745613,5.52368529490994,4.75313385972877,5.71618861581754,5.82378952184549,5.43962873636328,5.27182759117266,5.26341614300208,5.74797512740238,6.17018095567532,5.33065581914807,5.57461256119126,5.44156266415315,5.60553753072424,5.62999301274628
"ENSSSCG00000011226",9.38534448140883,9.54446210360219,9.20694361591332,9.61469318728804,9.40310806738806,9.4649583952063,9.23307017247326,9.65294035889155,9.34395486817693,9.30123812504481,9.50760205078086,9.30292614675504,9.2254780765763,9.18156160812702,9.40909597536609,9.01882385126014,9.65807298377252,9.34257798367984,9.49159798561398,9.2139600884995,9.56136422169178,9.25094169656712,9.75782006682804,9.40523727421486
"ENSSSCG00000009002",5.02520665472834,5.80836756669588,5.5827090581351,5.97594493166621,6.41577801303442,6.31256926600107,5.85021041366499,6.05148154518928,5.87450123956988,6.44141865836829,6.15983458717105,6.47128922133118,5.20585242144301,5.04555833601627,5.69890032020244,6.24428767146294,6.08976504352745,6.16237948919821,4.14777572731815,6.46741267461104,5.83205592784079,5.84320328815888,4.78676032306668,6.13012557262123
"ENSSSCG00000059646",1.63770057515362,1.15984856521891,1.37113724291085,1.57441242693024,2.16465809589713,1.67977706194998,1.89545541771686,1.97208606738068,1.74174860808399,2.03609354794568,1.31944219444124,2.38920010410172,2.52402574667811,1.50821360581628,1.6912170214738,1.59531202702477,1.20480678122119,1.22545742176098,1.86413085176578,1.64508862705649,1.41185925834749,1.08038093107119,1.02432286489478,1.39556454890294
"ENSSSCG00000004466",0.431949611664906,-0.67552258531692,0.811064093326889,-0.402558972009081,-0.208621125666508,-0.298914552339436,-0.524731642557075,-1.16289497959899,-0.146210060876128,0.443898004406768,-0.0239130381676424,0.0573401963792511,-0.230743578038414,0.0564054621572322,-0.0558241599157688,2.14831458136566,1.51542136595865,1.02269711402837,-0.74362797007182,0.366360877164146,-1.52655847579922,0.661579546469825,-2.06151709826517,0.175660352070208
"ENSSSCG00000014136",9.56834842666373,9.2350181395727,9.7142206331582,9.63835772219691,7.83949947853646,8.77248909308442,8.69237566090883,8.74480319118373,8.59791971214917,8.14153637408566,10.1057561307261,8.86329660369967,9.71329132928105,8.96402331291968,9.82785996735166,8.68653479328797,10.4449578677951,9.54632105472458,10.4258171363035,8.40906599144401,9.38737219141472,7.9104178658832,10.5917087792696,8.46009161494918
"ENSSSCG00000020864",1.74996345131729,3.63457281683766,2.26485094461779,3.47080736504353,3.89797341234545,3.1766545233653,2.77005353717462,2.87005644874646,3.74452512961677,3.70707436317044,4.27317098113574,3.58153280369032,3.64414263654064,3.28966036346438,3.2133904590869,4.32683522555483,3.7539253030849,5.13094663553402,1.64767239031937,4.34442641111631,3.20418221953619,4.16924056006589,2.28546198817248,5.05972539786296
"ENSSSCG00000016617",-3.47349413310755,-3.47349413310755,-3.47349413310755,-1.6795041292553,-3.47349413310755,-3.47349413310755,-1.34902289117671,-3.47349413310755,-2.60831718269164,-2.67224462071245,-3.47349413310755,-3.47349413310755,-1.69998344680011,-1.08937471744282,-3.47349413310755,-3.47349413310755,-2.31631896928133,-1.76407538088451,-1.3424431920848,-3.47349413310755,-3.47349413310755,-2.34678636475551,-3.47349413310755,-3.47349413310755
