"gene_id","gene_symbol","logFC","PValue","FDR","rank_statistic"
"ENSSSCG00000062876","SLC25A30",0.35230577736122,0.00240207238602787,0.0166331964307497,2.61941390934827
"ENSSSCG00000012490","TMEM35A",0.917085907262832,0.00240655820308488,0.0166562507443688,2.61860363036189
"ENSSSCG00000016817","TARS1",0.279624875695025,0.00240956289440847,0.0166690366801946,2.61806173326065
"ENSSSCG00000007531","FAM217B",0.367601462705289,0.00241146993421519,0.0166729731496152,2.61771814841588
"ENSSSCG00000032444","PLXDC2",0.403357006332832,0.00241504699020251,0.0166749385426111,2.61707441464865
"ENSSSCG00000021065","NAA60",0.269907530868987,0.00241940086346906,0.0166837455374928,2.61629216869089
"ENSSSCG00000006970","DLC1",0.313134956290611,0.00241979757188242,0.0166837455374928,2.61622096339624
"ENSSSCG00000034049","TRIM16",0.55415320684938,0.00242360677365435,0.0166940259975818,2.61553784237926
"ENSSSCG00000007168","PCED1A",0.395081350568399,0.00242552520131889,0.0166981104425132,2.61519420867475
"ENSSSCG00000022741","PDGFRB",0.400740441435274,0.00242651844450324,0.0166981104425132,2.61501640316776
"ENSSSCG00000010904","NEK7",0.248278788768119,0.00242997400856724,0.0167139043196724,2.61439837166761
"ENSSSCG00000039996","FAM168A",0.30824084707332,0.00244315519136984,0.0167725282275023,2.61204894538231
"ENSSSCG00000014035","B4GALT7",0.331825886573834,0.00247166000034036,0.0168877224786064,2.60701127069146
"ENSSSCG00000042498","ENSSSCG00000042498",0.722087639217758,0.00248472885398446,0.0169208272737297,2.60472099672672
"ENSSSCG00000039701","DCAF5",0.17406880982784,0.00249221650070632,0.016955783778778,2.60341423288849
"ENSSSCG00000007166","PTPRA",0.214822404286694,0.00249603658913368,0.0169737558986272,2.60274905266654
"ENSSSCG00000027607","IER3",0.853236948895296,0.00250357490338813,0.0170157709791013,2.6014394105996
"ENSSSCG00000006760","HIPK1",0.220070725979349,0.00253350772886881,0.0171408812535495,2.59627776648681
"ENSSSCG00000009233","GPAT3",0.53248557141263,0.00255648189155981,0.0172247091389183,2.59235727918368
"ENSSSCG00000037275","SNX22",0.818431931256586,0.00256001848775891,0.0172255369515702,2.59175689831991
"ENSSSCG00000038094","GPX7",0.568245543234189,0.00256056895183724,0.0172255369515702,2.59166352484843
"ENSSSCG00000010517","ENSSSCG00000010517",0.389035006422207,0.00257639772929025,0.0173158453079643,2.58898709228167
"ENSSSCG00000010476","MYOF",0.442679706136427,0.00258056728901605,0.0173276972791134,2.58828481209592
"ENSSSCG00000001990","NOP9",0.289347972708338,0.00258290344612868,0.0173353021130435,2.58789182828169
"ENSSSCG00000038955","CAMLG",0.443682577859202,0.00260138768674757,0.0174268776056862,2.58479491975015
"ENSSSCG00000009751","FZD10",1.09525863340876,0.00261520570933873,0.0174787971376361,2.58249414430456
"ENSSSCG00000002443","TC2N",0.546467775058521,0.00263163517857616,0.0175722955387262,2.57977431677273
"ENSSSCG00000023556","SUPT5H",0.242653031928283,0.00263669933768331,0.0175979520670309,2.57893938989923
"ENSSSCG00000032846","BPNT2",0.355152964081958,0.00265186274119117,0.0176909583424624,2.5764489585048
"ENSSSCG00000016578","FLNC",0.955261237758332,0.00265828554510397,0.0177159023980998,2.57539837026976
"ENSSSCG00000011465","PDE12",0.279842033741358,0.0026605218973193,0.0177159023980998,2.57503316228115
"ENSSSCG00000061568","ENSSSCG00000061568",4.52455939052517,0.00267425224995666,0.0177719617452711,2.57279763013411
"ENSSSCG00000031776","ENSSSCG00000031776",0.253767945545846,0.00268588523040379,0.0178353181067339,2.5709125489522
"ENSSSCG00000001934","ENSSSCG00000001934",0.368898036769251,0.00269844703103442,0.017902225973279,2.56888610246638
"ENSSSCG00000056538","PCNA",0.435593629982825,0.00270136720732426,0.0179133480143146,2.56841637646599
"ENSSSCG00000036027","ENSSSCG00000036027",0.484354214935875,0.00270451758821954,0.0179259856526121,2.56791018987662
"ENSSSCG00000023909","THPO",0.873996820725759,0.00271349729564858,0.0179359805182315,2.56647060691498
"ENSSSCG00000006957","RHPN1",0.773354740347978,0.00271529969256411,0.0179396612256885,2.56618222955805
"ENSSSCG00000011594","NR2C2",0.157255482301367,0.00271930359390001,0.017954075689167,2.56554230333741
"ENSSSCG00000021285","RNF216",0.177049750698553,0.00271997452987311,0.017954075689167,2.56543516272586
"ENSSSCG00000037216","PPP4R2",0.277283192697906,0.00273155946493897,0.0180222862911204,2.56358934063219
"ENSSSCG00000016823","C1QTNF3",1.63625096783409,0.00273364919891701,0.018027815664836,2.5632572179136
"ENSSSCG00000005268","RORB",0.735377455678181,0.0027352607405076,0.0180294862789988,2.5630012679535
"ENSSSCG00000005662","SPOUT1",0.368809306439552,0.00276296426413007,0.0181795222915785,2.55862473216329
"ENSSSCG00000026454","PMAIP1",0.573438994551788,0.00277261627264092,0.0182263770766076,2.55711023219142
"ENSSSCG00000003040","ARHGEF1",0.26045891380913,0.00278151724598862,0.0182471786958612,2.55571824299819
"ENSSSCG00000025638","UBE2Z",0.230976563719893,0.00278512934755891,0.018258633588025,2.55515463042684
"ENSSSCG00000016322","ACKR3",0.765489889938686,0.00279091986725675,0.0182799540009545,2.5542526327725
"ENSSSCG00000000171","CKAP4",0.402103602897336,0.00279293266317945,0.0182848223398971,2.55393953489052
"ENSSSCG00000010679","EIF3A",0.243225236400296,0.00280356892084925,0.0183211448126097,2.55228876306233
"ENSSSCG00000010121","UFD1",0.247880922221991,0.00280757909992673,0.0183390302840112,2.55166799920621
"ENSSSCG00000013017","EHD1",0.343813786160137,0.00281131151110369,0.0183478440509969,2.55109102914967
"ENSSSCG00000038610","INHBB",0.977665188565393,0.00281792618696766,0.0183816081842822,2.55007038702953
"ENSSSCG00000044340","EEA1",0.309206059278135,0.00283303295782116,0.0184383975108442,2.54774837312637
"ENSSSCG00000030581","VGLL4",0.262952232060046,0.00284320502981022,0.0184962430191313,2.54619182124358
"ENSSSCG00000040426","C10orf143",0.498801619292519,0.00284595771509515,0.0184974408711712,2.54577155690011
"ENSSSCG00000001423","NELFE",0.478456950055316,0.00285180465407533,0.0185270827391281,2.54488022656307
"ENSSSCG00000017213","JPT1",0.352867096986885,0.00286034733707944,0.0185742031992584,2.54358122651508
"ENSSSCG00000023611","TNXB",0.870263576012666,0.00286647462837209,0.018605603457613,2.54265189788259
"ENSSSCG00000014112","JMY",0.286259955479846,0.0028820205264144,0.0186806063753158,2.54030293036562
"ENSSSCG00000006179","STAU2",0.245410008419837,0.00288321793878546,0.0186806063753158,2.54012252860222
"ENSSSCG00000032250","SRRM3",1.0740966664876,0.00288895733502921,0.0187042980858523,2.53925887189696
"ENSSSCG00000005356","DCAF10",0.320978089025062,0.00289327101284588,0.0187204772677535,2.53861088405998
"ENSSSCG00000005901","ENSSSCG00000005901",0.303279702877299,0.00290502037697445,0.0187787346560365,2.53685081694783
"ENSSSCG00000051892","GON7",0.40843796100046,0.00290528161057461,0.0187787346560365,2.5368117648258
"ENSSSCG00000007171","EBF4",1.0804994881093,0.00291237942366943,0.0188018829399869,2.53575204595528
"ENSSSCG00000004367","POPDC3",1.23810538898689,0.0029143154093715,0.0188021837839579,2.53546344737153
"ENSSSCG00000015337","ENSSSCG00000015337",0.360882583994178,0.00291763858873436,0.0188105115898301,2.53496850567057
"ENSSSCG00000031648","CCN5",0.687703246850917,0.00291894004049645,0.0188105115898301,2.53477482599485
"ENSSSCG00000001955","SRP54",0.265956280814498,0.00292370172721494,0.0188262733413461,2.53406693569232
"ENSSSCG00000015871","NR4A2",1.54211359488571,0.00292652633912248,0.0188262733413461,2.53364756282468
"ENSSSCG00000024596","NOCT",1.18260983717829,0.00292803538182742,0.0188262733413461,2.53342367964931
"ENSSSCG00000035299","SFRP4",1.31438282192258,0.00292996464544869,0.0188262733413461,2.53313762004834
"ENSSSCG00000058302","ENSSSCG00000058302",5.05704235764355,0.00293053564058169,0.0188262733413461,2.5330529924486
"ENSSSCG00000014031","ENSSSCG00000014031",0.291472804634823,0.00296023872522616,0.0189579005599966,2.52867326432355
"ENSSSCG00000011214","NGLY1",0.330028122439054,0.00296726299275904,0.0189691473079043,2.52764395983675
"ENSSSCG00000013361","SPTY2D1",0.437926720684348,0.00297419085451221,0.0190050003893254,2.52663116614291
"ENSSSCG00000007188","ENSSSCG00000007188",0.312603444109904,0.00297922068381682,0.0190286986736202,2.5258973255147
"ENSSSCG00000033299","FLNA",0.267333194217536,0.0029820619289002,0.019038403351928,2.52548334173468
"ENSSSCG00000023716","TNFAIP6",1.20268608441078,0.0029850490718612,0.0190490304749742,2.5250485250159
"ENSSSCG00000009244","SEC31A",0.198966337749071,0.00299194003264793,0.0190789150718946,2.52404711526984
"ENSSSCG00000025344","PHC2",0.453001505993674,0.00299728710122056,0.0190932888628393,2.52327165528459
"ENSSSCG00000055131","ENSSSCG00000055131",1.13631865247672,0.00300519317765326,0.0191351889203094,2.52212760576031
"ENSSSCG00000012527","TCEAL9",0.590398986492653,0.00301491074095333,0.0191801057429111,2.52072554099821
"ENSSSCG00000016113","BMPR2",0.225340324586911,0.00301749697136861,0.0191880833901201,2.5203531571274
"ENSSSCG00000013155","ZFP91",0.284795152886609,0.00302082008588949,0.0192007377303911,2.51987513968275
"ENSSSCG00000010496","TCTN3",0.328913724247877,0.00303627786096563,0.0192734729094262,2.51765848707092
"ENSSSCG00000011208","ZNF385D",0.3916707098274,0.00303915744979935,0.0192832531935948,2.5172467998188
"ENSSSCG00000035313","ZBED4",0.350397210831762,0.00304359066632081,0.0193028781889117,2.51661375640602
"ENSSSCG00000009042","OTUD4",0.200577398593621,0.00307354286554812,0.0194592450470289,2.51236072555884
"ENSSSCG00000004294","SYNCRIP",0.306093399212939,0.00307692714851693,0.0194592450470289,2.51188278629126
"ENSSSCG00000011880","EAF2",1.67019495208996,0.00307902802316345,0.0194592450470289,2.51158635843364
"ENSSSCG00000039424","MCRIP1",0.247393660492518,0.00308008744232753,0.0194592450470289,2.51143695389525
"ENSSSCG00000021132","PLD5",0.767803591109774,0.00308040538132513,0.0194592450470289,2.51139212658798
"ENSSSCG00000034265","DESI1",0.316154923062748,0.00308739029616418,0.0194948191300538,2.51040846518717
"ENSSSCG00000034491","PRICKLE1",0.485221579014716,0.00311665345963019,0.0196259163709289,2.50631148419641
"ENSSSCG00000009502","UGGT2",0.453461256933648,0.00311691521312982,0.0196259163709289,2.50627501131658
"ENSSSCG00000013643","CDKN2D",0.581232924823409,0.00311762726981876,0.0196259163709289,2.50617580843425
"ENSSSCG00000006395","TAGLN2",0.414559560066031,0.00311769052674341,0.0196259163709289,2.50616699665136
"ENSSSCG00000016590","SND1",0.237062446974226,0.00313785745271044,0.0197073541833804,2.50336678952774
"ENSSSCG00000017164","ENSSSCG00000017164",0.2957898290026,0.00314206845084243,0.0197073541833804,2.50278435796589
"ENSSSCG00000028805","PTPRM",0.412435405790038,0.00314653566033804,0.0197127242783161,2.50216734193961
"ENSSSCG00000036679","SORBS2",0.633640050473971,0.00316457834428413,0.0197999226293329,2.49968414819006
"ENSSSCG00000037102","FSTL3",0.564350491875139,0.00317611189775132,0.0198508184204402,2.49810420532559
"ENSSSCG00000008048","RNPS1",0.193042981402164,0.00317684763307051,0.0198508184204402,2.49800361416358
"ENSSSCG00000024672","KLF16",0.442600469246688,0.00318339858382222,0.0198831265406728,2.49710898126047
"ENSSSCG00000059879","SLC2A1",0.78200078965217,0.00320173237639793,0.0199630092715408,2.49461497232647
"ENSSSCG00000001931","ENSSSCG00000001931",0.887127402059099,0.00320711356065511,0.0199879085305563,2.49388566186991
"ENSSSCG00000016211","ATG9A",0.222036442282275,0.00321009710443061,0.0199978497383712,2.49348183012456
"ENSSSCG00000056658","ENSSSCG00000056658",4.66414138206908,0.00321520016450068,0.0200123284223437,2.49279198459602
"ENSSSCG00000007525","ENSSSCG00000007525",0.426217912778313,0.00322873259316453,0.0200878771228289,2.49096792219314
"ENSSSCG00000023783","ENSSSCG00000023783",0.435069535330378,0.00324741625235074,0.0201608037296299,2.48846204013513
"ENSSSCG00000023599","TIMM8B",0.439961310159811,0.0032515141259795,0.0201773192401908,2.48791435488948
"ENSSSCG00000038919","RP9",0.323950289125774,0.00326402947810425,0.0202375448011776,2.48624592769998
"ENSSSCG00000023050","SEPTIN10",0.425862891255781,0.00326899407409825,0.0202596048404635,2.48558586669059
"ENSSSCG00000010863","AHCTF1",0.258800210115372,0.0032733067412183,0.0202663175555138,2.48501329509638
"ENSSSCG00000008437","SOCS5",0.260509438639304,0.00327429847612863,0.0202663175555138,2.48488173401777
"ENSSSCG00000022353","RAP1GDS1",0.285296233008027,0.00329511137925853,0.0203385336182428,2.48212990107608
"ENSSSCG00000028542","HNRNPUL2",0.190402891507746,0.00329585068839677,0.0203385336182428,2.48203247132995
"ENSSSCG00000007984","MRPL28",0.35980305627143,0.00330045224215144,0.020358207127926,2.48142654714817
"ENSSSCG00000031037","ENSSSCG00000031037",4.85412084367811,0.00331160350277131,0.0204022597537265,2.47996166671403
"ENSSSCG00000045531","FKBP1B",0.70826788141981,0.00331294432712706,0.0204022597537265,2.47978586222388
"ENSSSCG00000005731","GTF3C4",0.202934838796376,0.00331445631243287,0.0204022597537265,2.4795877010074
"ENSSSCG00000009613","DMTN",0.982263533631104,0.00331549502967818,0.0204022597537265,2.47945161881062
"ENSSSCG00000027872","MYBL1",0.752148506570853,0.00331609318082857,0.0204022597537265,2.47937327445738
"ENSSSCG00000023267","SCN1B",0.764048033533719,0.00334332963552631,0.020530067543604,2.47582080203965
"ENSSSCG00000030125","SELENOF",0.291072049207314,0.00334826971186043,0.020530067543604,2.47517956571617
"ENSSSCG00000014307","MACROH2A1",0.170490714627022,0.0033520540985303,0.0205445256089923,2.47468898094164
"ENSSSCG00000030337","NYAP1",0.584230199515066,0.00335992984273156,0.0205840363780786,2.47366979083416
"ENSSSCG00000016148","PTH2R",1.00216843670181,0.00337200606324977,0.0206380968951273,2.4721116531358
"ENSSSCG00000030421","GDI1",0.243505398650215,0.00337335047125331,0.0206380968951273,2.471938535827
"ENSSSCG00000007790","PRR14",0.280833029979327,0.00337467976096263,0.0206380968951273,2.47176743309829
"ENSSSCG00000027746","ENSSSCG00000027746",0.256092748677071,0.00338336173233837,0.0206572950533572,2.47065156710706
"ENSSSCG00000002628","CILK1",0.292552253529144,0.00339256623527986,0.020694556906838,2.46947166457147
"ENSSSCG00000010698","FGFR2",1.11818868580526,0.0034039726729469,0.0207409863060819,2.46801393508451
"ENSSSCG00000039663","TWSG1",0.347614710954108,0.00340570940872621,0.0207409863060819,2.46779241085687
"ENSSSCG00000002235","LPCAT4",0.419201626153804,0.00342871187426799,0.0208664293696392,2.46486900851963
"ENSSSCG00000022230","CD9",0.589883896470161,0.00342920490994488,0.0208664293696392,2.46480656312084
"ENSSSCG00000030278","MLLT11",0.602363659989799,0.00343080674623204,0.0208673604586065,2.46460374461034
"ENSSSCG00000014869","LRRC32",0.887699156510508,0.00347113310332344,0.0210681542718784,2.45952873264649
"ENSSSCG00000013891","CCDC124",0.382907241289544,0.00347558795213756,0.0210768306819497,2.45897171689547
"ENSSSCG00000004587","MYO1E",0.238840072745133,0.00347695269737641,0.0210768306819497,2.45880121768837
"ENSSSCG00000033586","DBNDD2",0.362235069652426,0.00348281397140568,0.0210896291644697,2.45806972202457
"ENSSSCG00000011611","HMCES",0.248255516963327,0.00348816177761885,0.0211092412113632,2.4574033811082
"ENSSSCG00000012482","SRPX2",0.497112861381457,0.00350203177950892,0.0211699204447144,2.45567991718954
"ENSSSCG00000022786","MOGS",0.295708480907833,0.0035025980989901,0.0211699204447144,2.45560969237239
"ENSSSCG00000004626","TMOD3",0.203836579967774,0.0035279773014839,0.0212880009962121,2.45247421772162
"ENSSSCG00000007160","DDRGK1",0.300168004979185,0.00352804682204806,0.0212880009962121,2.45246565981511
"ENSSSCG00000029602","WDR37",0.252285080602041,0.00353394685537127,0.021314671925424,2.45173998584016
"ENSSSCG00000053890","CENPB",0.309444619664516,0.00354888704642595,0.0213555050447649,2.44990782310791
"ENSSSCG00000039412","DOC2B",0.972891254211081,0.00354978288942686,0.0213555050447649,2.44979820829907
"ENSSSCG00000024791","ENSSSCG00000024791",0.520282765028394,0.00355397845057126,0.0213555050447649,2.44928520985271
"ENSSSCG00000012265","CHST7",0.402290860901602,0.00357916783456133,0.0214800677625137,2.44621793616857
"ENSSSCG00000036348","ENSSSCG00000036348",0.499974568980829,0.00360211032297151,0.0215983091746911,2.44344299003841
"ENSSSCG00000030510","FBL",0.353002489813643,0.00360426181443958,0.0215983091746911,2.44318366929216
"ENSSSCG00000059531","ENSSSCG00000059531",3.62415827103569,0.00360855908866929,0.021610842642039,2.44266617891466
"ENSSSCG00000009475","SLAIN1",0.851432491998263,0.0036137660102314,0.0216240431430673,2.44203997124249
"ENSSSCG00000025478","MIB1",0.302908456889096,0.00361761032020159,0.0216380570771859,2.44157821605571
"ENSSSCG00000015235","ETS1",0.47019490214616,0.00362383013938178,0.0216587271934909,2.44083216730264
"ENSSSCG00000009334","HSPH1",0.781721618814191,0.00362649822510272,0.0216587271934909,2.44051253075657
"ENSSSCG00000018057","SOCS7",0.203719610293752,0.00362662611185454,0.0216587271934909,2.44049721583625
"ENSSSCG00000011961","TFG",0.242685273138203,0.00362946006408093,0.0216587271934909,2.44015797789264
"ENSSSCG00000036658","PSMD8",0.358381016539973,0.00363008869298667,0.0216587271934909,2.44008276383327
"ENSSSCG00000016816","ADAMTS12",1.17566953841608,0.00365016950019806,0.0217335226586823,2.4376869680664
"ENSSSCG00000033120","PALM2AKAP2",0.586237408864786,0.00365647199779197,0.0217613452154932,2.43693774816644
"ENSSSCG00000015810","ENSSSCG00000015810",1.35501922657204,0.00365786410933202,0.0217613452154932,2.43677243272058
"ENSSSCG00000039619","PIN1",0.382391299453609,0.00366063764727725,0.0217688538537301,2.43644325816473
"ENSSSCG00000001975","PRKD1",0.454712204803997,0.00367699861478072,0.0218369918932296,2.43450653374093
"ENSSSCG00000005841","RABL6",0.258261175547772,0.00367967640941944,0.0218369918932296,2.4341903714848
"ENSSSCG00000000367","ENSSSCG00000000367",0.330324896291146,0.00368495629875057,0.0218503192963789,2.43356765823207
"ENSSSCG00000011110","CCDC3",1.04474864545229,0.00369157990426721,0.021875495603917,2.43278772683334
"ENSSSCG00000013568","ARHGEF18",0.263328848927166,0.00369223979817553,0.021875495603917,2.43271010080905
"ENSSSCG00000021911","NDRG4",0.71144971422378,0.0037032954630025,0.0219229611811036,2.43141163690205
"ENSSSCG00000036060","RRAD",1.31071364289115,0.00371147846704195,0.0219533570270247,2.43045305475887
"ENSSSCG00000011183","ATP2C1",0.322254612119664,0.00372008043897423,0.0219952046644277,2.42944766930494
"ENSSSCG00000017330","MAP3K14",0.386128542144589,0.00374578623216655,0.0221177927856936,2.42645701095424
"ENSSSCG00000007275","RALY",0.18617125391158,0.00374695649497275,0.0221177927856936,2.42632134936763
"ENSSSCG00000015314","ANKIB1",0.176773440073771,0.00375062238368195,0.0221303622253876,2.42589665884011
"ENSSSCG00000011229","STT3B",0.393772138337481,0.00375892343710414,0.0221611847174011,2.4249365200382
"ENSSSCG00000001516","BAK1",0.350996538806139,0.00377352359473511,0.0222235226394911,2.42325293014821
"ENSSSCG00000003508","KIF17",1.39523244245811,0.0037756689508321,0.0222235226394911,2.42300609147398
"ENSSSCG00000000838","SLC41A2",0.43920772629039,0.00380089956400922,0.0223398853744875,2.42011360615929
"ENSSSCG00000010855","PYCR2",0.318598213081973,0.00380490828356172,0.0223499567733032,2.41965580733575
"ENSSSCG00000028530","TMEM52",1.00610630532345,0.00380733837858651,0.0223508388652272,2.4193785233899
"ENSSSCG00000033998","SLC43A3",0.465643432146763,0.00380816208951382,0.0223508388652272,2.41928457470897
"ENSSSCG00000023349","ZNF768",0.232151829981943,0.00381612024988816,0.0223802026132316,2.41837794868491
"ENSSSCG00000008250","ENSSSCG00000008250",0.963802849938215,0.00381627283330534,0.0223802026132316,2.4183605842396
"ENSSSCG00000007472","BCAS4",0.457793363230318,0.003860532712375,0.0225888329036769,2.41335276318266
"ENSSSCG00000000746","WASHC1",0.235352695086727,0.00386125853008765,0.0225888329036769,2.41327111926909
"ENSSSCG00000004854","TJP1",0.257773965089609,0.00386934813295946,0.0226086089894584,2.41236219418118
"ENSSSCG00000015283","PIK3C2B",0.525051193193347,0.00387661951011467,0.0226327323892102,2.41154682286865
"ENSSSCG00000004478","MYO6",0.278946356038355,0.00388176472254636,0.0226400701398081,2.41097079115177
"ENSSSCG00000032472","SLC25A11",0.28362992052871,0.00388577885221153,0.0226494831276417,2.41052191963875
"ENSSSCG00000006472","CRABP2",1.63901393516179,0.00389052548951741,0.0226588106047389,2.40999173497648
"ENSSSCG00000027701","RP2",0.640241914233479,0.00393591525312245,0.0229046413699889,2.40495426123092
"ENSSSCG00000024578","PHLDB1",0.263427884444823,0.00394936128729588,0.0229550648187742,2.40347313521713
"ENSSSCG00000008645","ID2",0.646256014405594,0.00396556070341924,0.0230028074149607,2.40169539770709
"ENSSSCG00000003705","CABLES1",0.323858444014298,0.00397955269603764,0.0230621700875718,2.40016574012725
"ENSSSCG00000012160","SH3KBP1",0.222405854084352,0.00398040266664567,0.0230621700875718,2.40007299147995
"ENSSSCG00000030186","KIF2A",0.214616395145458,0.00398059812800829,0.0230621700875718,2.40005166557045
"ENSSSCG00000040919","RTN4RL2",1.24935847274553,0.00398243402979574,0.0230635292847398,2.39985140968452
"ENSSSCG00000032956","BMERB1",0.552446343817269,0.00398780518308119,0.0230715230922603,2.39926606650368
"ENSSSCG00000011973","COL8A1",0.444947645030581,0.00398829507313924,0.0230715230922603,2.3992127179894
"ENSSSCG00000014994","PDGFD",0.529170327650871,0.00398861990555635,0.0230715230922603,2.3991773476923
"ENSSSCG00000022689","GADD45B",0.683249284763947,0.00399398252800319,0.0230932679047892,2.39859383931719
"ENSSSCG00000034898","MYDGF",0.278838978264954,0.0040063439458763,0.0231368772463738,2.3972517691253
"ENSSSCG00000000908","UBE2N",0.318643879890606,0.00401526545638055,0.0231698190577921,2.39628573745123
"ENSSSCG00000028109","SNTB2",0.319603709801542,0.00405342488188518,0.0233027963316991,2.39217787092228
"ENSSSCG00000027378","SH3PXD2B",0.425473158950025,0.00406071083403227,0.0233292453699907,2.39139793581296
"ENSSSCG00000040845","ENSSSCG00000040845",0.366982964436482,0.00406318108911549,0.0233341296756501,2.39113382147103
"ENSSSCG00000004304","SLC35A1",0.316488450695285,0.00406720626259845,0.0233479361499424,2.39070380240808
"ENSSSCG00000029305","FNDC4",0.495417894967853,0.00407007129866551,0.0233550744679997,2.39039798282741
"ENSSSCG00000031509","MTMR12",0.199271561778467,0.00407886567955897,0.0233962175956542,2.38946059612611
"ENSSSCG00000031456","ARL5B",0.58512325216755,0.00408366918924647,0.0234144455942344,2.38894944658117
"ENSSSCG00000009300","WASF3",0.249962721176706,0.00412748711877026,0.0235905543538286,2.38431427342694
"ENSSSCG00000013073","FADS3",0.452488956445577,0.0041308728535707,0.0235975551608851,2.3839581722087
"ENSSSCG00000015329","PPP1R9A",1.17382513763732,0.00413198876037994,0.0235975551608851,2.38384086849598
"ENSSSCG00000002374","DLST",0.197381738044244,0.00414465540131813,0.0236404374463423,2.38251157211668
"ENSSSCG00000008508","FAM98A",0.294150398520975,0.00414749742036599,0.0236404374463423,2.38221387542323
"ENSSSCG00000017836","PAFAH1B1",0.215733669813324,0.00415089005006325,0.0236492363097551,2.38185877018285
"ENSSSCG00000038888","C1orf122",0.606880039890912,0.00415954773343473,0.0236798284603401,2.38095388753466
"ENSSSCG00000017787","GIT1",0.224199275368531,0.0041612101643413,0.0236799328316901,2.38078034935755
"ENSSSCG00000006290","SLC19A2",0.606939800522935,0.00416585207195726,0.0236876302378209,2.38029615576929
"ENSSSCG00000022797","PPP1R3B",0.814022347449618,0.00417812791482658,0.0237386888983224,2.37901826807688
"ENSSSCG00000032323","C5orf15",0.321102058584529,0.00419402206874659,0.0238008273664922,2.37736928862755
"ENSSSCG00000003079","ENSSSCG00000003079",1.15881656206263,0.00419711489783043,0.0238067482064466,2.37704914162703
"ENSSSCG00000015519","RASAL2",0.321210690710115,0.00420677361795765,0.0238262526226677,2.376050858346
"ENSSSCG00000014203","MCC",0.578582023422587,0.00420962149772834,0.0238330103898511,2.37575695139422
"ENSSSCG00000017233","RAB37",0.626824004228487,0.00422515231092645,0.0238833864734198,2.37415763071367
"ENSSSCG00000003823","C1orf87",1.41092806572782,0.00423036085081952,0.0238882995952415,2.37362258561891
"ENSSSCG00000014989","DCUN1D5",0.306965731186834,0.00423642009456666,0.0238908217000954,2.37300098064528
"ENSSSCG00000023483","PLXNA3",0.317493941720771,0.00424985258400386,0.0239290956870241,2.37162613420005
"ENSSSCG00000013263","CREB3L1",0.526832822430551,0.00425646973512179,0.0239382794201324,2.37095045023504
"ENSSSCG00000031893","ENSSSCG00000031893",0.628288142058244,0.0042652155954963,0.0239593994625324,2.37005901149109
"ENSSSCG00000002263","SLCO3A1",0.531733336677205,0.00426904196778218,0.0239715444296166,2.36966957574498
"ENSSSCG00000017362","ATXN7L3",0.235222811758158,0.00431251581443471,0.0241967920823152,2.36526929931365
"ENSSSCG00000029066","IDI1",0.574854592515666,0.00431744583274352,0.0242150203773383,2.36477310244334
"ENSSSCG00000032710","E2F2",1.09503858708581,0.00432511131072038,0.0242485707311427,2.36400271108713
"ENSSSCG00000016338","PER2",0.751635022858824,0.00433193784495613,0.0242585150781117,2.36331778329931
"ENSSSCG00000023204","AXIN1",0.228701684657351,0.00433644774618893,0.0242743322535403,2.36286588245215
"ENSSSCG00000005650","CERCAM",0.284404340388083,0.0043491903951752,0.0243226860897581,2.36159157974234
"ENSSSCG00000009192","PDLIM5",0.344239250278188,0.0043630012390516,0.0243670390450329,2.36021466367759
"ENSSSCG00000025744","KDSR",0.317295982394928,0.00437496934368367,0.0244140579066548,2.35902498582239
"ENSSSCG00000005955","EFR3A",0.214118914390126,0.00438489998298098,0.0244521714858373,2.35804030818958
"ENSSSCG00000034347","TRIM56",0.223936391871209,0.00439590206427154,0.0244663439336575,2.35695199173086
"ENSSSCG00000007000","FAT1",0.344591912886816,0.00440429793619171,0.0245017779741094,2.35612331012094
"ENSSSCG00000001424","SKIC2",0.214353855385979,0.00441006837629159,0.0245244072678486,2.35555467692311
"ENSSSCG00000032170","DAPK3",0.243320198738031,0.0044208404123348,0.0245501560470846,2.35449516238282
"ENSSSCG00000006302","GPR161",0.393236830376324,0.00442151668306168,0.0245501560470846,2.35442873198596
"ENSSSCG00000038313","ZNF219",0.36367725099897,0.00443351042011568,0.0245977852777065,2.35325226647218
"ENSSSCG00000006982","ZDHHC2",0.624234823397817,0.00446080388087429,0.0247301610070179,2.35058687008418
"ENSSSCG00000000261","IGFBP6",1.03020461752352,0.0044625467949034,0.0247303045352034,2.35041721678187
"ENSSSCG00000039196","POLR2I",0.337359630495835,0.00447171788805577,0.02477113377221,2.34952560304769
"ENSSSCG00000029624","TADA2B",0.20759740017141,0.00449332793227081,0.0248626209022269,2.34743188454997
"ENSSSCG00000006031","TMEM74",0.717112388329665,0.00451348494809682,0.0249167204704632,2.34548800151916
"ENSSSCG00000002259","ENSSSCG00000002259",0.253180301778786,0.00452170517777537,0.0249429795769815,2.34469775774462
"ENSSSCG00000000076","SGSM3",0.305436727093585,0.00452995278111183,0.0249693493709735,2.34390632492082
"ENSSSCG00000011377","LAMB2",0.270646160818973,0.00457011351117965,0.0251535952170159,2.34007301291336
"ENSSSCG00000008981","ENSSSCG00000008981",0.303883904597065,0.00457072087231385,0.0251535952170159,2.34001529967222
"ENSSSCG00000044700","COL4A1",0.3964295201442,0.00457205639455455,0.0251535952170159,2.33988842138857
